Name  RA   Dec  t0[HJD]  tE[days]    u0    Ibase    Ibase_err
KMT-2018-BLG-1747 18:16:24.99 -25:58:33.38 248242.20389 15.51 1.058 17.36 None
KMT-2018-BLG-1748 18:15:09.05 -26:09:07.42 248233.36914 4.30 0.086 19.18 None
KMT-2018-BLG-1749 18:15:09.84 -26:03:25.31 248379.43724 47.84 0.084 20.00 None
KMT-2018-BLG-1750 18:14:18.32 -26:38:43.69 248288.50806 149.94 0.155 16.18 None
KMT-2018-BLG-1751 18:14:27.64 -26:15:22.50 248290.12616 28.56 0.042 18.83 None
KMT-2018-BLG-1752 18:14:07.67 -26:03:47.09 248244.92350 4.58 0.112 19.01 None
KMT-2018-BLG-1753 18:13:12.44 -26:36:59.29 248293.83829 52.41 0.012 19.07 None
KMT-2018-BLG-1754 18:12:58.51 -26:27:44.21 248387.21027 13.31 0.023 18.73 None
KMT-2018-BLG-1755 18:12:07.82 -26:00:59.18 248360.45739 31.53 0.213 18.71 None
KMT-2018-BLG-1756 18:11:41.09 -26:23:52.69 248375.09029 14.97 0.662 14.32 None
KMT-2018-BLG-1757 18:11:35.74 -25:59:00.89 248361.64862 1.93 0.249 19.63 None
KMT-2018-BLG-1758 18:10:42.90 -26:51:42.91 248304.35188 29.94 0.060 20.00 None
KMT-2018-BLG-1759 18:11:04.36 -26:11:53.20 248249.12770 25.03 0.054 19.33 None
KMT-2018-BLG-1760 18:11:00.51 -25:59:30.70 248290.69360 62.34 0.106 18.45 None
KMT-2018-BLG-1761 18:08:57.86 -26:33:07.60 248228.08416 61.93 0.192 19.40 None
KMT-2018-BLG-1762 18:10:10.43 -27:03:25.20 248207.51136 62.06 0.318 18.57 None
KMT-2018-BLG-1763 18:09:44.74 -27:50:37.50 248211.65465 71.74 0.193 16.03 None
KMT-2018-BLG-1764 18:09:06.66 -27:32:53.59 248329.36417 84.54 0.139 18.67 None
KMT-2018-BLG-1765 18:08:52.39 -27:26:22.81 248314.87945 36.27 0.013 20.00 None
KMT-2018-BLG-1766 18:08:54.65 -27:10:10.99 248291.76415 53.74 0.109 16.49 None
KMT-2018-BLG-1767 18:08:16.22 -27:27:20.30 248312.02214 20.56 0.080 14.36 None
KMT-2018-BLG-1768 18:08:28.08 -26:56:03.91 248353.95954 7.99 0.745 18.28 None
KMT-2018-BLG-1769 18:08:27.02 -26:57:40.61 248345.69057 15.44 0.226 19.86 None
KMT-2018-BLG-1770 18:08:01.61 -27:39:01.91 248243.12187 13.20 0.361 18.24 None
KMT-2018-BLG-1771 18:08:13.50 -27:24:03.60 248193.22278 17.54 0.048 18.64 None
KMT-2018-BLG-1772 18:08:15.58 -26:54:55.01 248153.70139 66.60 0.155 18.32 None
KMT-2018-BLG-1773 18:07:40.01 -27:23:14.71 248286.23272 2.57 1.774 18.13 None
KMT-2018-BLG-1774 18:07:40.00 -27:20:03.30 248260.91493 8.31 1.245 20.00 None
KMT-2018-BLG-1775 18:07:15.73 -27:15:00.50 248200.19693 17.10 0.101 19.84 None
KMT-2018-BLG-1776 18:07:00.65 -27:51:38.92 248311.18705 5.00 0.132 19.66 None
KMT-2018-BLG-1777 18:06:40.79 -27:43:30.61 248196.95133 54.58 0.168 18.05 None
KMT-2018-BLG-1778 18:07:05.59 -27:43:19.81 248226.53526 18.31 0.267 20.00 None
KMT-2018-BLG-1779 18:07:07.01 -27:19:46.09 248239.59038 16.70 0.050 19.05 None
KMT-2018-BLG-1780 18:06:51.49 -27:09:15.98 248183.76425 35.17 0.314 18.76 None
KMT-2018-BLG-1781 18:07:08.73 -27:04:52.39 248253.94300 17.26 0.690 17.35 None
KMT-2018-BLG-1782 18:06:43.94 -27:00:52.20 248333.10683 39.40 0.142 18.04 None
KMT-2018-BLG-1783 18:15:03.80 -27:22:43.79 248321.86056 24.25 0.005 20.00 None
KMT-2018-BLG-1784 18:14:19.95 -27:28:13.69 248370.78655 29.77 0.203 18.91 None
KMT-2018-BLG-1785 18:14:00.25 -26:53:35.20 248241.48443 199.93 0.106 19.56 None
KMT-2018-BLG-1786 18:13:36.15 -27:21:29.09 248330.79730 47.92 0.046 18.52 None
KMT-2018-BLG-1787 18:13:08.07 -27:01:10.60 248281.38926 88.15 0.047 19.40 None
KMT-2018-BLG-1788 18:13:28.42 -26:58:29.89 248195.10804 17.79 0.269 17.08 None
KMT-2018-BLG-1789 18:12:54.77 -27:47:01.90 248333.27251 0.80 1.952 19.62 None
KMT-2018-BLG-1790 18:12:42.37 -27:42:38.09 248256.86892 24.88 0.003 19.88 None
KMT-2018-BLG-1791 18:12:46.10 -27:23:17.30 248232.85945 45.42 0.461 15.62 None
KMT-2018-BLG-1792 18:12:26.59 -27:24:36.11 248288.12840 55.72 0.076 19.13 None
KMT-2018-BLG-1793 18:14:41.95 -28:59:22.42 248227.63736 53.54 0.333 14.79 None
KMT-2018-BLG-1794 18:14:48.59 -28:17:25.69 248262.92710 11.13 0.422 18.05 None
KMT-2018-BLG-1795 18:13:50.92 -28:02:38.90 248303.31111 11.99 0.016 19.08 None
KMT-2018-BLG-1796 18:13:29.57 -28:40:27.62 248230.20078 38.41 0.392 19.45 None
KMT-2018-BLG-1797 18:13:32.22 -28:32:41.39 248252.16796 30.79 0.259 18.32 None
KMT-2018-BLG-1798 18:13:30.81 -28:04:16.00 248318.22927 166.32 0.091 19.84 None
KMT-2018-BLG-1799 18:12:30.54 -28:11:49.49 248290.32341 53.69 0.042 17.99 None
KMT-2018-BLG-1800 18:10:49.24 -28:54:42.80 248206.86890 11.99 0.100 19.59 None
KMT-2018-BLG-1801 18:10:17.28 -28:27:50.90 248281.67433 14.81 0.408 18.43 None
KMT-2018-BLG-1802 18:09:57.71 -28:22:41.30 248345.54436 16.93 0.167 19.36 None
KMT-2018-BLG-1803 18:09:22.01 -28:54:20.99 248237.42694 12.62 0.288 17.16 None
KMT-2018-BLG-1804 18:09:18.55 -28:14:02.62 248296.34992 49.13 0.175 17.82 None
KMT-2018-BLG-1805 18:08:20.23 -28:25:52.00 248349.48765 7.73 0.096 19.43 None
KMT-2018-BLG-1806 18:08:12.57 -28:11:22.42 248228.66447 17.51 0.059 20.00 None
KMT-2018-BLG-1807 18:07:20.99 -28:41:41.21 248189.74645 41.72 0.029 15.99 None
KMT-2018-BLG-1808 18:07:28.81 -28:21:52.31 248180.65820 19.84 0.247 19.62 None
KMT-2018-BLG-1809 18:06:35.95 -28:24:54.50 248401.53020 60.07 0.033 18.42 None
KMT-2018-BLG-1810 18:06:37.50 -28:14:13.88 248259.21499 20.07 0.443 19.92 None
KMT-2018-BLG-1811 18:13:03.01 -29:19:41.02 248315.25112 34.04 0.646 17.50 None
KMT-2018-BLG-1812 18:11:45.07 -29:56:33.68 248329.39995 104.89 0.335 19.33 None
KMT-2018-BLG-1813 18:11:11.83 -29:16:53.80 248337.80256 24.73 0.095 16.94 None
KMT-2018-BLG-1814 18:11:03.40 -29:10:23.02 248212.71098 82.05 0.246 17.44 None
KMT-2018-BLG-1815 18:11:11.93 -29:09:20.20 248286.71779 81.71 0.128 19.48 None
KMT-2018-BLG-1816 18:10:23.25 -29:51:52.60 248346.25690 20.62 0.070 18.83 None
KMT-2018-BLG-1817 18:10:39.62 -29:02:33.61 248367.10926 7.90 0.049 18.75 None
KMT-2018-BLG-1818 18:10:11.43 -29:01:12.00 248297.11840 18.37 0.249 19.00 None
KMT-2018-BLG-1819 18:09:24.60 -29:36:33.70 248200.96544 11.64 0.578 19.65 None
KMT-2018-BLG-1820 18:09:09.21 -29:26:35.48 248278.55767 9.68 0.029 18.52 None
KMT-2018-BLG-1821 18:09:35.61 -29:00:53.60 248217.25733 53.31 0.140 19.13 None
KMT-2018-BLG-1822 18:08:42.47 -29:50:08.99 248254.39329 43.45 0.065 16.90 None
KMT-2018-BLG-1823 18:08:55.48 -29:08:58.60 248281.69391 74.29 0.021 17.72 None
KMT-2018-BLG-1824 18:16:41.61 -29:25:58.40 248399.85727 14.81 0.186 18.94 None
KMT-2018-BLG-1825 18:16:27.90 -29:20:39.44 248188.64246 62.53 0.098 18.12 None
KMT-2018-BLG-1826 18:15:48.86 -29:18:47.30 248399.61738 26.94 0.133 18.77 None
KMT-2018-BLG-1827 18:15:47.42 -29:18:04.50 248222.29851 56.28 0.259 18.86 None
KMT-2018-BLG-1828 18:14:20.50 -29:54:50.33 248274.16907 8.21 0.181 19.68 None
KMT-2018-BLG-1829 18:13:35.60 -29:40:37.60 248396.04880 9.05 0.198 15.10 None
KMT-2018-BLG-1830 18:17:00.77 -30:13:25.14 248338.20879 16.10 0.087 20.00 None
KMT-2018-BLG-1831 18:14:09.24 -30:31:57.94 248228.40458 69.52 0.338 18.88 None
KMT-2018-BLG-1832 18:12:57.50 -30:17:31.60 248381.59097 23.56 0.255 19.65 None
KMT-2018-BLG-1833 18:12:19.29 -30:39:41.11 248371.59397 36.78 0.158 20.00 None
KMT-2018-BLG-1834 18:11:41.67 -30:16:26.11 248338.10510 21.27 0.119 18.71 None
KMT-2018-BLG-1835 18:11:50.39 -30:09:00.50 248194.14626 48.31 0.200 20.00 None
KMT-2018-BLG-1836 18:09:20.48 -30:41:11.90 248362.47801 23.96 0.177 18.80 None
KMT-2018-BLG-1837 18:09:10.54 -30:13:32.30 248401.33942 34.70 0.120 20.00 None
KMT-2018-BLG-1838 18:08:41.21 -30:28:21.40 248219.35060 36.10 0.330 19.20 None
KMT-2018-BLG-1839 18:03:12.91 -31:29:57.70 248206.02586 16.93 0.040 20.00 None
KMT-2018-BLG-1840 18:02:25.22 -31:50:54.49 248294.77842 66.78 0.026 19.20 None
KMT-2018-BLG-1841 18:02:16.35 -31:36:23.80 248312.79193 42.39 0.116 19.21 None
KMT-2018-BLG-1842 18:01:36.20 -31:59:05.89 248303.16357 45.05 0.017 19.93 None
KMT-2018-BLG-1843 18:01:41.07 -31:40:21.29 248287.94575 11.58 0.123 20.00 None
KMT-2018-BLG-1844 18:02:00.83 -31:10:11.60 248353.81685 21.09 0.297 19.09 None
KMT-2018-BLG-1845 18:00:55.99 -31:51:08.32 248190.56836 191.95 0.052 20.00 None
KMT-2018-BLG-1846 18:00:51.03 -32:06:41.11 248404.99322 10.77 0.498 17.73 None
KMT-2018-BLG-1847 18:00:39.50 -31:18:26.78 248193.57715 11.52 0.207 20.00 None
KMT-2018-BLG-1848 18:00:28.69 -31:08:35.81 248262.31501 10.15 0.238 19.92 None
KMT-2018-BLG-1849 17:59:50.32 -31:54:20.30 248203.29676 55.40 0.169 19.84 None
KMT-2018-BLG-1850 17:59:56.82 -31:49:04.01 248309.81655 37.83 0.059 19.74 None
KMT-2018-BLG-1851 17:59:23.27 -31:13:08.29 248372.56647 36.29 0.064 19.96 None
KMT-2018-BLG-1852 18:08:44.90 -31:59:45.71 248330.00971 14.78 0.552 18.01 None
KMT-2018-BLG-1853 18:08:26.09 -31:43:31.91 248269.97184 24.88 0.509 15.49 None
KMT-2018-BLG-1854 18:08:43.49 -31:37:49.19 248314.09734 18.21 0.919 17.47 None
KMT-2018-BLG-1855 18:08:49.61 -31:38:24.61 248197.34209 16.40 0.321 19.81 None
KMT-2018-BLG-1856 18:07:39.26 -32:05:39.08 248319.33427 131.57 0.095 20.00 None
KMT-2018-BLG-1857 18:07:34.93 -31:45:25.09 248295.96521 9.39 0.093 19.05 None
KMT-2018-BLG-1858 18:07:18.11 -32:55:45.91 248243.70489 20.04 0.069 19.85 None
KMT-2018-BLG-1859 18:06:26.61 -32:55:52.28 248269.82714 146.94 0.113 19.63 None
KMT-2018-BLG-1860 18:04:39.38 -32:13:19.31 248196.10859 198.44 0.004 19.74 None
KMT-2018-BLG-1861 18:03:46.51 -33:07:07.28 248195.70196 59.90 0.100 18.96 None
KMT-2018-BLG-1862 18:03:34.88 -33:10:36.52 248274.86858 4.83 0.155 19.40 None
KMT-2018-BLG-1863 18:03:25.23 -32:39:31.50 248346.65433 74.91 0.109 18.92 None
KMT-2018-BLG-1864 18:02:08.90 -32:40:12.50 248180.02607 28.44 0.283 15.62 None
KMT-2018-BLG-1865 18:02:29.45 -32:15:02.48 248326.79573 64.35 0.068 20.00 None
KMT-2018-BLG-1866 18:01:36.11 -32:14:15.79 248349.86947 63.57 0.428 16.58 None
KMT-2018-BLG-1867 18:00:19.06 -32:50:46.72 248370.43210 10.73 0.194 18.81 None
KMT-2018-BLG-1868 18:00:12.74 -32:40:40.58 248345.35634 37.95 0.090 20.00 None
KMT-2018-BLG-1869 17:59:56.79 -32:32:17.70 248240.99112 10.04 0.152 20.00 None
KMT-2018-BLG-1870 18:00:06.97 -32:22:30.90 248315.61278 74.30 0.179 20.00 None
KMT-2018-BLG-1871 18:03:39.89 -25:22:41.77 248268.51449 6.23 0.725 19.54 None
KMT-2018-BLG-1872 18:03:21.72 -25:23:49.67 248360.06620 47.83 0.144 20.00 None
KMT-2018-BLG-1873 18:02:51.48 -24:46:22.22 248231.72145 31.68 0.084 20.00 None
KMT-2018-BLG-1874 18:01:46.00 -25:11:17.81 248322.69735 56.84 0.125 20.00 None
KMT-2018-BLG-1875 18:01:44.76 -25:00:33.41 248364.31208 140.93 0.032 20.00 None
KMT-2018-BLG-1876 18:01:16.06 -25:27:03.06 248212.62581 33.88 0.351 20.00 None
KMT-2018-BLG-1877 18:08:02.10 -25:20:50.50 248341.61475 8.66 0.346 20.00 None
KMT-2018-BLG-1878 18:07:40.10 -25:40:32.20 248349.82153 36.13 0.225 19.12 None
KMT-2018-BLG-1879 18:07:39.93 -25:17:58.60 248384.38146 48.81 0.139 19.16 None
KMT-2018-BLG-1880 18:07:28.06 -24:58:41.70 248266.31958 12.74 1.491 17.30 None
KMT-2018-BLG-1881 18:07:10.72 -25:35:45.35 248224.99193 26.46 0.479 16.56 None
KMT-2018-BLG-1882 18:07:11.25 -24:58:56.60 248316.30086 45.11 0.008 16.04 None
KMT-2018-BLG-1883 18:06:23.76 -25:37:03.18 248285.90274 15.77 0.260 20.00 None
KMT-2018-BLG-1884 18:05:57.44 -25:40:49.73 248233.54223 45.61 0.120 20.00 None
KMT-2018-BLG-1885 18:05:57.15 -25:44:19.43 248317.18624 34.89 0.003 20.00 None
KMT-2018-BLG-1886 18:05:32.16 -25:37:19.78 248333.83169 9.05 0.620 20.00 None
KMT-2018-BLG-1887 18:04:37.14 -25:25:23.92 248260.76111 39.54 0.400 20.00 None
KMT-2018-BLG-1888 18:08:36.03 -26:50:35.02 248403.71984 38.64 0.154 19.35 None
KMT-2018-BLG-1889 18:08:32.65 -26:28:48.00 248186.79152 15.79 0.101 19.74 None
KMT-2018-BLG-1890 18:08:46.61 -26:11:51.11 248256.76419 44.18 0.554 16.44 None
KMT-2018-BLG-1891 18:08:14.38 -26:31:37.81 248204.39045 61.12 0.443 19.73 None
KMT-2018-BLG-1892 18:07:39.35 -26:07:21.79 248203.66102 43.63 0.104 20.00 None
KMT-2018-BLG-1893 18:07:16.00 -26:08:51.22 248267.01826 64.32 0.016 19.63 None
KMT-2018-BLG-1894 18:07:03.58 -25:57:55.69 248274.42600 13.00 0.102 16.68 None
KMT-2018-BLG-1895 18:06:38.63 -26:21:29.09 248342.98661 18.73 0.007 18.53 None
KMT-2018-BLG-1896 18:05:42.78 -26:29:07.69 248211.36320 44.48 0.162 18.75 None
KMT-2018-BLG-1897 18:05:42.50 -26:18:28.80 248373.63338 22.17 0.182 19.95 None
KMT-2018-BLG-1898 18:05:23.38 -26:31:52.79 248311.76052 26.78 0.671 17.20 None
KMT-2018-BLG-1899 18:05:30.29 -26:03:14.90 248376.57335 5.56 1.804 18.48 None
KMT-2018-BLG-1900 18:04:59.00 -26:48:45.50 248281.98375 8.94 0.072 19.56 None
KMT-2018-BLG-1901 18:04:56.09 -26:29:43.19 248148.69121 74.63 0.041 17.84 None
KMT-2018-BLG-1902 18:04:52.73 -26:06:17.89 248335.94007 35.69 0.072 20.00 None
KMT-2018-BLG-1903 18:04:13.74 -26:51:56.81 248336.18213 40.64 0.014 20.00 None
KMT-2018-BLG-1904 18:04:08.95 -26:19:11.71 248199.00295 49.19 0.030 18.45 None
KMT-2018-BLG-1905 18:03:21.01 -26:49:18.19 248298.95350 28.71 0.550 17.47 None
KMT-2018-BLG-1906 18:03:31.96 -26:09:36.86 248281.84301 15.33 0.398 19.69 None
KMT-2018-BLG-1907 18:02:56.68 -26:43:20.03 248258.54107 34.02 0.017 20.00 None
KMT-2018-BLG-1908 18:02:41.30 -26:21:16.09 248400.65775 9.88 1.756 17.96 None
KMT-2018-BLG-1909 18:03:00.12 -26:21:51.01 248312.78339 60.97 0.020 20.00 None
KMT-2018-BLG-1910 18:02:06.67 -26:49:31.69 248195.61955 137.23 0.219 17.34 None
KMT-2018-BLG-1911 18:02:07.08 -26:29:56.72 248176.56438 12.34 0.505 14.98 None
KMT-2018-BLG-1912 18:02:22.67 -25:57:27.07 248225.32369 176.18 0.013 20.00 None
KMT-2018-BLG-1913 18:01:41.07 -26:26:55.39 248346.17735 42.64 0.078 19.79 None
KMT-2018-BLG-1914 18:01:48.42 -26:27:05.54 248218.45295 4.05 1.976 20.00 None
KMT-2018-BLG-1915 18:01:36.34 -26:05:04.70 248192.89095 34.29 0.023 17.26 None
KMT-2018-BLG-1916 18:01:00.11 -26:14:58.20 248226.50597 11.44 0.125 20.00 None
KMT-2018-BLG-1917 18:00:19.56 -26:30:21.42 248312.57108 129.76 0.020 20.00 None
KMT-2018-BLG-1918 17:59:56.96 -26:42:04.36 248265.72689 16.66 0.662 19.37 None
KMT-2018-BLG-1919 18:00:03.33 -26:34:27.30 248272.87259 24.64 0.424 19.27 None
KMT-2018-BLG-1920 17:59:59.71 -26:36:57.71 248248.44247 6.10 0.032 20.00 None
KMT-2018-BLG-1921 18:13:35.14 -22:51:34.52 248320.60682 113.26 0.178 17.55 None
KMT-2018-BLG-1922 18:13:28.80 -23:39:03.85 248261.42792 3.78 0.799 15.93 None
KMT-2018-BLG-1923 18:11:54.62 -23:40:06.28 248303.13159 43.20 0.277 18.55 None
KMT-2018-BLG-1924 18:18:58.13 -23:37:41.41 248196.76669 17.86 0.266 19.08 None
KMT-2018-BLG-1925 18:18:45.96 -23:15:26.10 248287.70033 13.59 0.171 19.22 None
KMT-2018-BLG-1926 18:19:05.63 -23:07:01.27 248426.88671 33.41 0.664 -9.54 None
KMT-2018-BLG-1927 18:19:13.56 -23:09:03.49 248187.98199 14.80 0.493 17.55 None
KMT-2018-BLG-1928 18:17:39.56 -22:56:03.41 248400.44496 31.57 0.160 17.29 None
KMT-2018-BLG-1929 18:16:47.07 -23:20:22.60 248264.54662 50.24 0.017 20.00 None
KMT-2018-BLG-1930 18:19:10.99 -24:19:34.61 248337.03464 199.77 0.008 19.08 None
KMT-2018-BLG-1931 18:18:35.56 -24:46:30.68 248221.39834 7.37 0.519 18.90 None
KMT-2018-BLG-1932 18:18:08.47 -24:20:51.40 248242.98147 46.30 0.083 15.15 None
KMT-2018-BLG-1933 18:18:05.99 -24:21:17.32 248361.98381 42.41 0.090 17.95 None
KMT-2018-BLG-1934 18:17:13.61 -23:58:10.99 248201.32424 11.91 0.442 18.47 None
KMT-2018-BLG-1935 18:16:05.15 -24:16:39.29 248314.06024 28.28 0.053 16.63 None
KMT-2018-BLG-1936 18:15:25.41 -24:29:14.10 248239.93059 57.05 0.265 18.43 None
KMT-2018-BLG-1937 18:15:30.05 -23:48:07.13 248262.95486 26.99 0.318 19.27 None
KMT-2018-BLG-1938 18:14:24.31 -24:16:25.93 248249.90839 13.62 0.339 19.88 None
KMT-2018-BLG-1939 18:13:45.62 -24:00:48.13 248266.47256 102.64 0.061 19.89 None
KMT-2018-BLG-1940 18:13:24.28 -24:26:25.26 248340.75752 27.23 0.109 18.80 None
KMT-2018-BLG-1941 17:44:17.57 -34:28:12.50 248225.19368 13.95 0.030 19.70 None
KMT-2018-BLG-1942 17:43:57.49 -34:31:11.50 248276.26474 2.14 0.294 19.78 None
KMT-2018-BLG-1943 17:43:30.73 -34:35:00.46 248203.53177 16.39 0.129 18.25 None
KMT-2018-BLG-1944 17:43:25.72 -34:36:20.70 248196.81018 101.46 0.007 19.05 None
KMT-2018-BLG-1945 17:42:58.36 -35:06:13.82 248420.89906 61.71 0.211 18.23 None
KMT-2018-BLG-1946 17:43:00.69 -34:30:20.81 248345.03723 50.75 0.218 19.25 None
KMT-2018-BLG-1947 17:43:10.19 -34:26:41.50 248353.94640 24.15 0.086 20.00 None
KMT-2018-BLG-1948 17:42:42.60 -34:27:04.10 248362.11899 20.37 0.138 20.00 None
KMT-2018-BLG-1949 17:42:23.03 -35:01:52.28 248231.01233 23.89 0.019 20.00 None
KMT-2018-BLG-1950 17:42:16.60 -34:49:58.55 248341.15972 28.97 0.227 19.84 None
KMT-2018-BLG-1951 17:42:12.90 -34:52:25.07 248399.49873 30.40 0.161 20.00 None
KMT-2018-BLG-1952 17:41:58.08 -34:32:36.49 248256.20614 7.72 0.072 20.00 None
KMT-2018-BLG-1953 17:41:33.97 -34:20:32.64 248234.07275 38.56 0.061 20.00 None
KMT-2018-BLG-1954 17:40:59.44 -34:47:21.44 248228.86144 13.56 1.827 18.02 None
KMT-2018-BLG-1955 17:40:42.14 -34:24:33.52 248200.08911 13.90 0.133 20.00 None
KMT-2018-BLG-1956 17:40:26.40 -34:19:32.95 248314.68443 107.85 0.067 20.00 None
KMT-2018-BLG-1957 17:39:30.06 -35:11:04.81 248404.06027 114.88 0.104 19.91 None
KMT-2018-BLG-1958 17:39:54.58 -34:46:12.83 248241.90963 14.33 0.661 18.55 None
KMT-2018-BLG-1959 17:49:06.15 -35:13:24.38 248254.53594 33.61 0.094 19.42 None
KMT-2018-BLG-1960 17:48:31.98 -35:05:16.69 248138.79408 46.07 0.056 15.54 None
KMT-2018-BLG-1961 17:48:47.88 -34:50:57.41 248333.04864 25.04 0.228 19.96 None
KMT-2018-BLG-1962 17:48:07.60 -34:33:00.79 248239.06545 47.02 0.087 20.00 None
KMT-2018-BLG-1963 17:47:37.31 -35:04:41.02 248210.22433 19.69 0.774 15.78 None
KMT-2018-BLG-1964 17:47:14.85 -35:05:58.42 248320.97463 29.65 0.294 18.85 None
KMT-2018-BLG-1965 17:47:31.36 -34:43:58.91 248368.78371 38.38 0.528 20.00 None
KMT-2018-BLG-1966 17:46:55.87 -34:33:18.50 248335.13762 20.88 0.094 20.00 None
KMT-2018-BLG-1967 17:46:28.35 -35:15:40.64 248216.16504 50.82 0.051 20.00 None
KMT-2018-BLG-1968 17:46:18.70 -34:43:01.49 248337.26075 12.36 0.078 19.68 None
KMT-2018-BLG-1969 17:46:21.84 -34:36:30.60 248250.06702 43.24 0.164 19.62 None
KMT-2018-BLG-1970 17:45:44.49 -35:03:34.70 248269.07723 11.51 0.071 18.27 None
KMT-2018-BLG-1971 17:45:40.47 -34:58:45.80 248366.48234 11.80 0.537 15.63 None
KMT-2018-BLG-1972 17:45:53.56 -34:43:54.59 248308.39082 22.86 0.102 20.00 None
KMT-2018-BLG-1973 17:44:56.66 -34:58:18.44 248257.81460 127.92 0.075 19.13 None
KMT-2018-BLG-1974 17:46:37.91 -35:52:55.70 248298.16825 97.68 0.022 18.86 None
KMT-2018-BLG-1975 17:46:43.26 -35:32:53.92 248212.31489 15.72 0.109 20.00 None
KMT-2018-BLG-1976 17:45:25.12 -35:42:01.19 248183.08651 42.10 0.146 18.10 None
KMT-2018-BLG-1977 17:45:26.60 -35:32:11.90 248359.71006 22.33 0.477 18.40 None
KMT-2018-BLG-1978 17:44:00.64 -35:50:57.84 248335.48268 3.51 0.094 20.00 None
KMT-2018-BLG-1979 17:43:43.90 -36:01:11.14 248256.88670 47.33 0.295 16.82 None
KMT-2018-BLG-1980 17:43:20.25 -35:48:58.18 248257.15812 28.60 0.198 18.71 None
KMT-2018-BLG-1981 17:43:38.91 -35:36:29.92 248382.08250 15.29 0.329 16.87 None
KMT-2018-BLG-1982 17:42:48.83 -35:54:57.28 248249.17140 3.13 0.214 20.00 None
KMT-2018-BLG-1983 17:42:50.35 -35:42:53.42 248237.56675 86.33 0.234 17.97 None
KMT-2018-BLG-1984 17:42:28.92 -35:44:21.23 248216.54895 11.61 0.167 20.00 None
KMT-2018-BLG-1985 17:41:35.96 -36:06:54.22 248279.64830 50.12 0.012 20.00 None
KMT-2018-BLG-1986 17:41:00.85 -36:16:41.45 248404.75830 72.20 0.125 20.00 None
KMT-2018-BLG-1987 17:40:47.92 -35:46:08.11 248315.06983 41.85 0.103 20.00 None
KMT-2018-BLG-1988 17:41:07.81 -35:35:40.92 248211.10016 48.23 0.014 19.46 None
KMT-2018-BLG-1989 17:39:58.71 -35:57:01.48 248257.94518 117.51 0.110 20.00 None
KMT-2018-BLG-1990 17:53:44.49 -22:09:09.14 248230.82259 44.33 0.048 18.76 None
KMT-2018-BLG-1991 17:51:03.12 -22:16:11.60 248269.41013 16.96 0.047 20.00 None
KMT-2018-BLG-1992 17:56:30.15 -21:56:46.07 248251.05827 73.15 0.130 16.79 None
KMT-2018-BLG-1993 17:58:08.67 -23:33:13.79 248263.70035 28.33 0.005 19.13 None
KMT-2018-BLG-1994 17:58:17.55 -23:20:43.58 248271.03741 13.64 0.242 18.67 None
KMT-2018-BLG-1995 17:56:39.26 -23:13:56.21 248348.23921 13.96 1.987 18.87 None
KMT-2018-BLG-1996 17:54:42.84 -22:49:13.48 248348.31626 47.14 0.015 18.64 None
KMT-2018-BLG-1997 17:51:45.94 -23:05:08.02 248240.55269 27.83 0.199 19.12 None
KMT-2018-BLG-1998 17:51:57.30 -22:37:09.01 248198.00717 9.09 0.068 19.70 None
KMT-2018-BLG-1999 17:50:40.03 -22:42:17.71 248186.46925 34.16 0.082 17.92 None
KMT-2018-BLG-2000 17:50:31.77 -22:42:36.61 248241.33004 26.58 0.163 18.89 None
KMT-2018-BLG-2001 17:53:43.13 -30:54:53.89 248186.13713 21.48 0.082 18.18 None
KMT-2018-BLG-2002 17:53:38.81 -30:27:50.80 248308.40489 17.75 0.011 19.05 None
KMT-2018-BLG-2003 17:53:43.78 -30:33:02.70 248224.78660 6.44 0.165 20.00 None
KMT-2018-BLG-2004 17:53:42.58 -30:20:25.26 248239.09572 31.38 0.227 20.00 None
KMT-2018-BLG-2005 17:53:29.39 -30:14:02.29 248338.36913 12.14 0.123 19.22 None
KMT-2018-BLG-2006 17:53:09.35 -31:00:34.70 248202.80183 16.00 0.170 18.80 None
KMT-2018-BLG-2007 17:52:55.83 -30:42:03.38 248339.13723 8.68 0.278 18.92 None
KMT-2018-BLG-2008 17:53:04.18 -30:21:26.10 248324.35205 5.51 1.893 19.40 None
KMT-2018-BLG-2009 17:52:24.56 -31:08:28.50 248232.69607 10.66 0.101 19.40 None
KMT-2018-BLG-2010 17:52:20.65 -31:07:20.60 248176.98449 14.05 0.050 20.00 None
KMT-2018-BLG-2011 17:52:24.60 -30:34:19.20 248373.79866 15.13 0.076 20.00 None
KMT-2018-BLG-2012 17:52:29.72 -30:32:09.60 248324.48943 5.13 0.115 19.37 None
KMT-2018-BLG-2013 17:52:27.77 -30:23:23.71 248301.00518 11.55 0.113 19.98 None
KMT-2018-BLG-2014 17:52:01.26 -31:08:54.71 248232.55218 193.22 0.017 19.38 None
KMT-2018-BLG-2015 17:51:40.32 -31:05:41.50 248188.69105 10.08 1.943 20.00 None
KMT-2018-BLG-2016 17:51:47.04 -30:55:43.00 248412.33086 20.99 0.147 18.45 None
KMT-2018-BLG-2017 17:52:01.09 -30:48:47.81 248274.91877 3.55 0.115 19.44 None
KMT-2018-BLG-2018 17:52:04.23 -30:44:40.81 248376.51906 1.01 0.504 20.00 None
KMT-2018-BLG-2019 17:51:57.28 -30:48:14.40 248310.35824 12.16 0.033 20.00 None
