Name  RA   Dec  t0[HJD]  tE[days]    u0    Ibase    Ibase_err
OGLE-2018-BLG-0034 17:53:23.19 -28:28:35.1 2458208.065 21.88 0.258 16.093 16.093
OGLE-2018-BLG-0035 17:53:01.96 -28:05:17.0 2458181.813 19.03 0.369 18.821 18.821
OGLE-2018-BLG-0036 17:52:05.29 -28:06:19.4 2458169.529 8.440 0.022 20.901 20.901
OGLE-2018-BLG-0037 17:52:09.43 -28:05:37.9 2458149.935 23.21 0.436 19.848 19.848
OGLE-2018-BLG-0038 17:51:13.11 -30:21:20.0 2458246.304 53.84 0.338 16.915 17.069
OGLE-2018-BLG-0039 17:54:39.61 -29:58:20.5 2458163.342 7.112 0.042 18.965 18.965
OGLE-2018-BLG-0040 17:53:17.67 -29:51:30.2 2458170.412 13.37 1.887 16.042 16.042
OGLE-2018-BLG-0041 17:51:45.23 -30:03:15.0 2458173.521 13.28 0.511 19.404 19.404
OGLE-2018-BLG-0042 17:54:22.92 -29:34:48.0 2458168.629 6.535 0.066 19.802 19.802
OGLE-2018-BLG-0043 17:53:29.78 -33:52:08.1 2458175.805 9.314 1.212 15.172 15.172
OGLE-2018-BLG-0044 17:54:44.28 -33:44:05.8 2458156.866 39.74 0.668 18.939 18.939
OGLE-2018-BLG-0045 17:48:53.74 -33:19:05.0 2458129.594 33.56 0.556 17.041 17.041
OGLE-2018-BLG-0046 17:48:29.96 -33:23:39.7 2458148.553 38.67 1.415 16.975 16.975
OGLE-2018-BLG-0047 17:52:34.90 -33:10:07.7 2458194.756 106.6 0.156 20.208 20.208
OGLE-2018-BLG-0048 17:53:46.40 -35:08:01.7 2458131.322 18.47 0.000 16.801 16.801
OGLE-2018-BLG-0049 17:50:07.50 -34:54:15.7 2458163.657 17.99 0.232 18.156 19.091
OGLE-2018-BLG-0050 17:50:33.03 -34:21:02.4 2458160.498 9.285 0.194 20.142 20.142
OGLE-2018-BLG-0051 17:59:52.58 -28:20:14.1 2458158.481 10.59 0.037 19.195 19.195
OGLE-2018-BLG-0052 17:59:27.04 -28:36:37.0 2458238.383 67.73 0.040 15.622 15.622
OGLE-2018-BLG-0053 17:58:55.39 -27:50:39.6 2458175.039 38.38 0.257 18.427 20.331
OGLE-2018-BLG-0054 17:56:56.26 -27:58:41.2 2458204.077 59.85 0.138 18.195 18.651
OGLE-2018-BLG-0055 17:59:36.48 -27:36:03.8 2458165.477 14.47 0.000 18.317 21.592
OGLE-2018-BLG-0056 17:59:01.84 -27:28:18.5 2458132.020 68.86 0.409 19.273 19.273
OGLE-2018-BLG-0057 17:58:40.32 -27:33:50.7 2458179.790 14.23 1.392 15.886 15.886
OGLE-2018-BLG-0058 17:59:45.71 -29:43:51.4 2458163.130 5.590 0.624 19.307 19.307
OGLE-2018-BLG-0059 17:57:33.17 -29:40:29.3 2458198.031 138.3 0.686 18.097 18.923
OGLE-2018-BLG-0060 17:57:19.70 -29:50:17.5 2458140.185 31.02 0.001 18.945 18.945
OGLE-2018-BLG-0061 17:56:23.52 -29:13:57.5 2458164.473 6.789 0.174 17.543 20.390
OGLE-2018-BLG-0062 17:54:43.69 -29:17:14.7 2458170.268 25.27 0.111 18.731 19.652
OGLE-2018-BLG-0063 17:54:31.09 -29:17:13.0 2458189.706 41.65 0.503 18.484 19.051
OGLE-2018-BLG-0064 17:59:03.72 -29:09:05.8 2458165.677 21.68 0.073 19.021 21.223
OGLE-2018-BLG-0065 17:57:15.18 -29:03:40.3 2458159.995 10.89 0.474 19.800 19.800
OGLE-2018-BLG-0066 17:57:03.79 -28:58:57.3 2458168.524 21.38 0.298 18.461 19.332
OGLE-2018-BLG-0067 17:54:40.71 -29:09:10.6 2458161.638 95.85 0.128 18.700 21.007
OGLE-2018-BLG-0068 17:55:55.01 -30:33:15.4 2458162.527 2.303 0.622 17.395 17.395
OGLE-2018-BLG-0069 17:55:44.38 -30:35:26.6 2458164.966 25.68 1.552 17.467 17.467
OGLE-2018-BLG-0070 17:55:07.47 -30:37:58.6 2458146.862 38.09 0.736 19.255 19.255
OGLE-2018-BLG-0071 17:59:59.31 -30:21:39.5 2458174.908 14.45 0.662 18.950 18.950
OGLE-2018-BLG-0072 17:57:33.30 -30:26:25.0 2458176.488 98.66 0.108 18.904 22.213
OGLE-2018-BLG-0073 17:55:28.36 -30:12:45.4 2458166.365 1.626 0.261 19.199 19.199
OGLE-2018-BLG-0074 17:54:42.80 -30:18:14.0 2458361.412 224.5 1.450 17.276 17.276
OGLE-2018-BLG-0075 17:58:47.66 -30:01:16.9 2458172.170 5.889 0.392 17.250 17.250
OGLE-2018-BLG-0076 17:57:44.51 -29:54:48.7 2458240.953 84.19 1.122 17.626 17.626
OGLE-2018-BLG-0077 17:55:31.35 -30:02:14.5 2458238.722 51.36 0.057 18.096 18.181
OGLE-2018-BLG-0078 17:55:22.08 -29:59:04.7 2458136.730 33.01 1.178 18.042 18.042
OGLE-2018-BLG-0079 17:59:12.09 -31:43:25.7 2458160.403 21.69 0.604 19.476 19.476
OGLE-2018-BLG-0080 17:59:37.21 -31:19:52.6 2458200.186 46.04 1.510 16.999 16.999
OGLE-2018-BLG-0081 17:57:01.98 -31:04:39.9 2458126.809 31.67 0.376 16.878 16.878
OGLE-2018-BLG-0082 18:00:31.33 -32:56:49.2 2458172.216 126.7 0.253 18.859 20.736
OGLE-2018-BLG-0083 17:56:52.16 -33:11:20.2 2458136.139 32.84 0.852 15.907 15.907
OGLE-2018-BLG-0084 17:56:01.24 -33:07:22.3 2458132.384 35.61 1.091 17.747 17.747
OGLE-2018-BLG-0085 17:57:24.28 -34:34:57.2 2458154.101 84.06 0.447 19.063 19.063
OGLE-2018-BLG-0086 18:04:23.78 -27:52:14.9 2458189.047 53.43 0.186 18.341 18.433
OGLE-2018-BLG-0087 18:03:44.30 -27:52:26.0 2458159.728 9.592 0.324 19.513 19.513
OGLE-2018-BLG-0088 18:02:30.92 -27:50:34.8 2458178.370 52.94 0.674 15.731 16.313
OGLE-2018-BLG-0089 18:02:17.65 -27:44:49.3 2458155.610 9.465 0.254 18.308 18.308
OGLE-2018-BLG-0090 18:02:02.99 -27:59:12.4 2458125.180 53.45 0.268 15.486 17.125
OGLE-2018-BLG-0091 18:01:29.76 -27:49:49.9 2458173.936 19.12 0.179 18.888 19.096
OGLE-2018-BLG-0092 18:01:03.47 -27:57:24.8 2458160.214 14.53 0.083 19.336 19.336
OGLE-2018-BLG-0093 18:00:49.56 -27:50:11.9 2458150.733 46.25 0.996 18.440 18.440
OGLE-2018-BLG-0094 18:00:49.52 -27:50:11.6 2458157.495 80.67 0.382 18.696 19.975
OGLE-2018-BLG-0095 18:04:56.98 -27:40:02.9 2458161.655 35.64 0.725 19.487 19.487
OGLE-2018-BLG-0096 18:02:10.85 -27:10:00.0 2458147.922 31.72 0.215 20.190 20.190
OGLE-2018-BLG-0097 18:02:06.67 -26:49:31.8 2458196.564 118.1 0.257 17.354 18.575
OGLE-2018-BLG-0098 18:01:11.22 -29:05:21.3 2458198.398 83.53 0.580 15.652 16.376
OGLE-2018-BLG-0099 18:02:33.70 -28:48:05.9 2458119.691 162.9 0.293 16.588 19.673
OGLE-2018-BLG-0100 18:04:52.26 -28:27:46.7 2458183.559 17.46 0.292 18.186 18.186
OGLE-2018-BLG-0101 18:02:14.45 -28:22:00.0 2458140.199 33.79 0.759 18.417 18.417
OGLE-2018-BLG-0102 18:04:00.55 -28:05:21.6 2458170.496 11.12 0.270 18.359 18.671
OGLE-2018-BLG-0103 18:02:12.35 -28:07:14.6 2458177.856 13.02 0.046 19.195 19.195
OGLE-2018-BLG-0104 18:04:45.39 -29:51:21.8 2458139.423 49.10 1.355 17.237 17.237
OGLE-2018-BLG-0105 18:04:41.65 -29:57:55.1 2458160.756 11.93 0.182 15.093 15.093
OGLE-2018-BLG-0106 18:05:20.39 -29:34:20.2 2458183.394 57.37 0.320 17.282 18.647
OGLE-2018-BLG-0107 18:04:47.27 -29:27:30.2 2458170.224 26.47 0.108 17.560 19.970
OGLE-2018-BLG-0108 18:02:57.19 -31:13:29.1 2458139.930 45.56 0.636 18.114 18.114
OGLE-2018-BLG-0109 18:01:53.56 -32:35:41.4 2458160.152 8.319 0.452 19.418 19.418
OGLE-2018-BLG-0110 18:03:48.95 -32:13:14.0 2458187.112 96.63 1.001 18.998 18.998
OGLE-2018-BLG-0111 18:02:27.80 -31:48:34.4 2458157.025 8.751 0.983 17.241 17.241
OGLE-2018-BLG-0112 18:07:53.65 -27:14:25.6 2458138.106 43.17 0.848 17.260 17.260
OGLE-2018-BLG-0113 18:06:44.60 -27:17:43.0 2458161.289 53.13 0.871 19.052 19.052
OGLE-2018-BLG-0114 18:06:51.49 -27:09:16.0 2458183.581 34.22 0.334 19.016 19.016
OGLE-2018-BLG-0115 18:08:15.56 -26:54:56.3 2458156.850 68.45 0.204 18.370 18.370
OGLE-2018-BLG-0116 18:07:51.52 -26:55:04.7 2458165.398 16.27 0.040 19.271 20.448
OGLE-2018-BLG-0117 18:05:33.06 -26:54:13.1 2458134.551 59.19 0.165 18.612 18.612
OGLE-2018-BLG-0118 18:08:50.65 -26:38:16.7 2458175.915 283.4 0.310 17.027 20.236
OGLE-2018-BLG-0119 18:08:14.38 -26:31:38.3 2458204.413 53.38 0.567 17.482 17.482
OGLE-2018-BLG-0120 18:06:46.15 -26:41:05.2 2458107.463 46.32 0.589 17.192 17.192
OGLE-2018-BLG-0121 18:09:11.38 -26:22:32.4 2458164.732 2.606 0.177 18.183 19.041
OGLE-2018-BLG-0122 18:06:47.36 -26:18:48.2 2458167.773 58.56 0.442 15.869 17.056
OGLE-2018-BLG-0123 18:08:43.76 -28:36:09.1 2458178.664 29.16 0.359 19.544 19.544
OGLE-2018-BLG-0124 18:08:46.58 -28:22:49.8 2458178.158 83.99 0.216 18.865 21.214
OGLE-2018-BLG-0125 18:07:28.81 -28:21:52.3 2458180.732 26.25 0.167 19.582 19.582
OGLE-2018-BLG-0126 18:05:42.93 -28:01:39.1 2458196.770 73.04 0.449 17.879 18.541
OGLE-2018-BLG-0127 18:11:16.74 -27:42:57.5 2458177.461 36.80 0.136 18.140 18.506
OGLE-2018-BLG-0128 18:10:42.79 -27:39:42.2 2458120.921 139.1 0.411 15.865 18.826
OGLE-2018-BLG-0129 18:10:18.83 -29:35:21.3 2458153.836 29.67 0.625 17.355 17.355
OGLE-2018-BLG-0130 18:07:17.48 -29:45:13.4 2458162.316 5.050 0.062 17.374 18.969
OGLE-2018-BLG-0131 18:15:27.36 -25:32:21.5 2458171.933 29.71 0.041 18.483 19.414
OGLE-2018-BLG-0132 18:15:00.34 -25:45:04.9 2458159.633 39.46 1.581 16.204 16.204
OGLE-2018-BLG-0133 17:53:38.43 -31:36:41.3 2458177.525 42.98 0.484 19.318 19.318
OGLE-2018-BLG-0134 17:51:40.35 -31:05:42.6 2458188.420 13.26 1.353 16.579 16.579
OGLE-2018-BLG-0135 17:54:13.84 -31:01:11.1 2458163.849 8.688 0.058 16.431 19.477
OGLE-2018-BLG-0136 17:51:16.45 -30:37:05.6 2458240.320 86.90 0.775 18.376 18.376
OGLE-2018-BLG-0137 17:50:10.44 -30:36:18.5 2458172.690 11.76 0.239 16.919 16.919
OGLE-2018-BLG-0138 18:07:49.95 -25:43:53.3 2458166.133 22.37 0.341 16.582 18.557
OGLE-2018-BLG-0139 17:44:27.30 -34:03:51.3 2458170.346 21.22 0.190 18.567 19.285
OGLE-2018-BLG-0140 17:34:21.41 -27:43:46.5 2458176.316 13.71 1.796 17.644 17.644
OGLE-2018-BLG-0141 17:29:16.48 -28:36:45.0 2458191.254 77.81 0.076 19.049 20.537
OGLE-2018-BLG-0142 17:30:18.54 -29:33:37.4 2458180.813 23.79 0.313 16.886 16.886
OGLE-2018-BLG-0143 17:27:55.70 -29:22:33.7 2458122.383 66.71 0.963 18.625 18.625
OGLE-2018-BLG-0144 17:28:38.27 -29:06:50.8 2458147.646 46.24 1.506 16.761 16.761
OGLE-2018-BLG-0145 17:23:01.51 -29:55:42.1 2458160.338 43.84 0.000 19.736 20.905
OGLE-2018-BLG-0146 17:44:54.30 -24:48:36.6 2458146.068 15.44 0.000 14.727 14.727
OGLE-2018-BLG-0147 17:44:02.18 -24:43:49.7 2458172.704 38.70 0.533 17.376 18.302
OGLE-2018-BLG-0148 18:04:56.09 -26:29:43.3 2458149.593 79.28 0.101 17.704 18.377
OGLE-2018-BLG-0149 18:02:07.08 -26:29:56.7 2458176.629 9.480 0.759 14.509 14.509
OGLE-2018-BLG-0150 18:04:08.96 -26:19:11.7 2458199.780 98.97 0.003 18.022 19.073
OGLE-2018-BLG-0151 18:01:41.80 -26:21:22.2 2458152.785 10.90 0.000 18.088 18.088
OGLE-2018-BLG-0152 17:40:54.20 -26:18:50.5 2458283.995 107.5 1.955 16.855 16.855
OGLE-2018-BLG-0153 17:41:07.15 -26:19:21.4 2458185.447 155.1 0.009 19.855 22.134
OGLE-2018-BLG-0154 17:40:31.27 -26:25:24.5 2458171.410 46.93 1.537 17.957 17.957
OGLE-2018-BLG-0155 17:40:41.04 -26:14:07.3 2458169.831 70.31 0.056 17.093 18.582
OGLE-2018-BLG-0156 17:39:38.15 -26:14:23.1 2458306.702 168.2 0.263 18.850 19.110
OGLE-2018-BLG-0157 17:38:33.47 -26:22:58.0 2458166.416 6.430 0.570 17.710 17.710
OGLE-2018-BLG-0158 17:38:07.01 -26:05:44.7 2458138.581 48.12 0.683 17.918 17.918
OGLE-2018-BLG-0159 17:35:44.97 -28:59:13.3 2458170.050 16.34 0.060 20.060 20.060
OGLE-2018-BLG-0160 17:33:27.66 -28:42:51.1 2458180.656 31.27 0.502 17.157 18.736
OGLE-2018-BLG-0161 17:36:23.32 -28:21:35.2 2458174.828 43.35 0.287 18.411 18.961
OGLE-2018-BLG-0162 17:33:06.51 -28:30:59.1 2458137.575 66.95 0.715 19.265 19.265
OGLE-2018-BLG-0163 17:38:24.43 -29:51:10.4 2458252.090 42.36 0.093 19.275 19.275
OGLE-2018-BLG-0164 17:37:26.36 -29:33:09.5 2458159.113 28.81 0.888 18.019 18.019
OGLE-2018-BLG-0165 17:34:59.28 -29:47:59.2 2458294.553 96.45 1.038 17.482 17.482
OGLE-2018-BLG-0166 17:32:49.66 -29:43:10.9 2458304.318 207.7 0.188 17.551 19.855
OGLE-2018-BLG-0167 17:37:09.29 -29:21:15.8 2458102.798 45.77 1.214 17.207 17.207
OGLE-2018-BLG-0168 17:30:47.17 -30:20:12.5 2458165.171 9.677 1.135 18.249 18.249
OGLE-2018-BLG-0169 17:30:53.90 -30:14:01.3 2458159.819 10.96 0.798 18.261 18.261
OGLE-2018-BLG-0170 17:28:24.43 -30:11:50.0 2458173.989 82.25 2.098 16.686 16.686
OGLE-2018-BLG-0171 17:30:01.13 -30:04:01.9 2458180.457 24.50 0.897 15.913 15.913
OGLE-2018-BLG-0172 17:43:14.34 -27:52:25.0 2458212.779 55.39 1.786 17.210 17.210
OGLE-2018-BLG-0173 17:40:43.67 -27:57:21.6 2458206.217 74.15 0.680 19.227 19.227
OGLE-2018-BLG-0174 17:39:16.34 -27:59:23.5 2458136.881 44.76 0.797 18.632 18.632
OGLE-2018-BLG-0175 17:41:45.43 -27:12:37.1 2458156.856 13.54 0.000 19.662 19.662
OGLE-2018-BLG-0176 17:40:58.37 -27:10:43.2 2458157.712 34.31 0.410 18.740 18.740
OGLE-2018-BLG-0177 17:40:48.16 -27:14:41.6 2458165.922 3.725 1.210 17.617 17.617
OGLE-2018-BLG-0178 17:38:44.70 -27:08:55.7 2458181.340 46.77 0.965 16.071 16.071
OGLE-2018-BLG-0179 17:43:17.17 -26:52:35.5 2458174.529 26.98 1.654 17.124 17.124
OGLE-2018-BLG-0180 17:40:26.01 -26:48:54.8 2458162.903 46.78 0.040 19.994 20.943
OGLE-2018-BLG-0181 17:54:11.49 -29:00:59.8 2458182.172 5.851 1.127 17.652 17.652
OGLE-2018-BLG-0182 17:54:19.58 -28:30:28.3 2458226.089 67.04 0.287 18.374 18.374
OGLE-2018-BLG-0183 17:51:54.76 -28:02:58.6 2458282.974 585.3 0.285 21.124 21.124
OGLE-2018-BLG-0184 17:52:29.57 -30:12:34.0 2458197.338 104.9 0.378 19.351 20.337
OGLE-2018-BLG-0185 17:49:17.37 -30:06:19.7 2458198.965 91.71 0.519 16.184 18.731
OGLE-2018-BLG-0186 17:53:30.62 -29:36:50.1 2458162.402 42.55 0.958 17.809 17.809
OGLE-2018-BLG-0187 17:53:56.23 -33:41:35.3 2458203.982 26.85 0.578 17.640 17.640
OGLE-2018-BLG-0188 17:48:45.29 -33:18:48.9 2458181.904 33.41 0.004 20.324 20.324
OGLE-2018-BLG-0189 17:50:39.65 -32:57:34.2 2458282.908 5.474 1.392 17.998 17.998
OGLE-2018-BLG-0190 17:58:21.95 -28:34:36.2 2458341.136 43.10 0.548 18.397 18.397
OGLE-2018-BLG-0191 17:57:05.18 -27:46:41.0 2458172.515 3.076 0.211 20.718 20.718
OGLE-2018-BLG-0192 17:59:15.05 -27:34:40.8 2458174.239 10.71 0.916 18.781 18.781
OGLE-2018-BLG-0193 17:57:24.58 -31:55:26.4 2458198.335 36.24 0.393 19.258 19.258
OGLE-2018-BLG-0194 17:55:09.32 -31:38:51.6 2458182.418 15.04 0.661 19.128 19.128
OGLE-2018-BLG-0195 17:54:43.83 -34:17:32.5 2458167.579 25.36 0.795 18.896 18.896
OGLE-2018-BLG-0196 18:07:50.04 -26:56:47.2 2458116.167 79.84 0.001 19.271 20.207
OGLE-2018-BLG-0197 18:11:03.39 -29:10:23.0 2458213.214 45.94 0.627 17.677 17.677
OGLE-2018-BLG-0198 17:54:15.41 -31:16:09.5 2458207.469 30.09 0.326 18.399 18.399
OGLE-2018-BLG-0199 17:53:43.54 -32:01:32.9 2458228.980 54.47 0.412 16.938 17.245
OGLE-2018-BLG-0200 18:15:27.36 -25:32:21.5 2458171.964 29.12 0.044 18.218 19.244
OGLE-2018-BLG-0201 18:12:29.76 -25:11:59.3 2458154.807 11.18 1.242 16.647 16.647
OGLE-2018-BLG-0202 18:07:22.29 -25:23:22.1 2458142.994 13.59 0.000 17.820 17.820
OGLE-2018-BLG-0203 17:44:19.28 -34:40:05.8 2458264.529 366.9 0.114 18.403 21.282
OGLE-2018-BLG-0204 17:46:35.29 -33:43:11.7 2458166.087 17.10 0.414 20.631 20.631
OGLE-2018-BLG-0205 17:33:52.27 -27:00:36.5 2458235.821 37.41 0.918 16.628 16.628
OGLE-2018-BLG-0206 17:35:46.96 -26:46:18.4 2458181.612 19.90 0.036 19.888 19.888
OGLE-2018-BLG-0207 17:28:40.02 -29:08:23.8 2458156.597 103.7 0.933 18.873 18.873
OGLE-2018-BLG-0208 17:29:16.48 -28:36:45.0 2458190.696 149.8 0.033 19.064 21.503
OGLE-2018-BLG-0209 17:47:18.10 -24:18:06.3 2458176.221 6.587 0.180 19.758 19.758
OGLE-2018-BLG-0210 17:46:27.70 -24:05:27.9 2458184.953 40.00 0.064 19.563 19.937
OGLE-2018-BLG-0211 17:58:36.13 -27:14:36.4 2458150.523 17.92 0.924 16.611 16.611
OGLE-2018-BLG-0212 17:57:40.36 -26:44:01.4 2458113.534 76.93 1.065 18.206 18.206
OGLE-2018-BLG-0213 18:03:02.39 -26:38:00.2 2458168.020 4.510 0.305 18.514 18.514
OGLE-2018-BLG-0214 17:43:05.69 -26:22:01.6 2458186.416 50.53 0.032 19.872 19.872
OGLE-2018-BLG-0215 17:40:20.52 -26:03:07.6 2458178.350 22.22 0.312 20.542 20.542
OGLE-2018-BLG-0216 17:36:57.29 -28:31:05.9 2458179.108 27.93 0.729 16.567 16.567
OGLE-2018-BLG-0217 17:34:22.74 -29:36:20.9 2458175.976 15.28 1.040 19.309 19.309
OGLE-2018-BLG-0218 17:33:55.68 -29:14:54.5 2458169.838 10.79 0.390 20.486 20.486
OGLE-2018-BLG-0219 17:29:56.10 -30:07:37.0 2458172.300 12.57 0.356 19.837 19.837
OGLE-2018-BLG-0220 17:38:16.46 -27:28:38.9 2458184.186 8.231 0.001 17.112 17.112
OGLE-2018-BLG-0221 17:40:27.01 -26:56:13.5 2458173.788 33.22 1.138 19.006 19.006
OGLE-2018-BLG-0222 17:53:26.40 -34:00:23.1 2458230.866 547.1 0.023 19.657 20.536
OGLE-2018-BLG-0223 17:50:04.07 -34:34:08.1 2458198.369 60.71 1.514 17.895 17.895
OGLE-2018-BLG-0224 17:57:27.96 -31:42:27.7 2458182.128 48.31 0.916 19.201 19.201
OGLE-2018-BLG-0225 18:01:26.88 -27:45:44.8 2458223.757 101.1 0.129 20.212 20.212
OGLE-2018-BLG-0226 18:10:23.43 -26:58:51.0 2458173.232 2.460 0.554 19.568 19.568
OGLE-2018-BLG-0227 18:08:36.75 -27:58:49.5 2458177.539 22.95 0.774 19.595 19.595
OGLE-2018-BLG-0228 18:06:39.68 -27:40:06.8 2458175.929 1.690 1.024 16.840 16.840
OGLE-2018-BLG-0229 17:48:31.98 -35:05:16.7 2458139.638 46.62 0.000 15.508 15.508
OGLE-2018-BLG-0230 17:30:00.07 -29:12:40.5 2458169.910 9.508 0.523 20.401 20.401
OGLE-2018-BLG-0231 17:42:50.71 -24:32:39.0 2458157.655 10.13 0.833 17.674 17.674
OGLE-2018-BLG-0232 17:43:20.70 -25:56:02.6 2458199.373 27.18 0.246 19.208 19.208
OGLE-2018-BLG-0233 17:37:17.35 -29:00:42.7 2458107.708 49.08 0.000 16.563 16.563
OGLE-2018-BLG-0234 17:32:22.14 -30:07:39.0 2458195.926 71.32 0.315 19.588 20.306
OGLE-2018-BLG-0235 17:53:31.88 -30:14:02.3 2458193.268 49.98 0.447 20.217 20.217
OGLE-2018-BLG-0236 17:51:19.47 -30:14:59.5 2458234.922 41.29 0.768 16.431 16.431
OGLE-2018-BLG-0237 17:54:34.89 -30:01:27.7 2458178.672 7.701 0.621 18.929 18.929
OGLE-2018-BLG-0238 17:59:42.84 -28:26:26.9 2458214.264 134.7 0.083 18.389 20.971
OGLE-2018-BLG-0239 17:59:24.52 -28:28:56.5 2458193.995 118.4 0.374 19.230 20.843
OGLE-2018-BLG-0240 17:58:47.66 -27:29:12.3 2457485.845 0.116 1.794 16.126 16.126
OGLE-2018-BLG-0241 17:59:30.81 -31:46:10.2 2458181.169 23.59 0.669 19.936 19.936
OGLE-2018-BLG-0242 18:00:56.76 -28:13:45.2 2458167.646 31.64 0.188 18.238 21.262
OGLE-2018-BLG-0243 18:01:49.27 -29:56:21.9 2458295.553 99.79 0.285 16.906 16.906
OGLE-2018-BLG-0244 18:06:29.29 -26:50:36.3 2458196.365 13.41 0.713 16.966 16.966
OGLE-2018-BLG-0245 18:08:32.65 -26:28:48.0 2458186.809 19.27 0.081 19.669 20.035
OGLE-2018-BLG-0246 18:06:46.10 -26:42:57.2 2458176.444 7.035 0.335 19.766 19.766
OGLE-2018-BLG-0247 18:08:32.55 -29:28:36.9 2458192.982 15.51 0.098 18.729 18.729
OGLE-2018-BLG-0248 18:09:38.53 -30:55:30.5 2458178.128 19.65 0.515 18.674 18.674
OGLE-2018-BLG-0249 18:10:52.80 -30:38:01.2 2458216.645 62.07 1.134 16.807 16.807
OGLE-2018-BLG-0250 18:06:58.20 -30:21:31.2 2458202.269 41.88 0.206 18.972 18.972
OGLE-2018-BLG-0251 18:10:35.23 -30:00:08.1 2458153.665 19.52 0.000 18.439 18.439
OGLE-2018-BLG-0252 18:09:59.23 -29:50:50.4 2458161.000 13.53 0.179 18.651 18.651
OGLE-2018-BLG-0253 18:09:16.19 -29:56:13.6 2458177.776 71.19 1.608 17.547 17.547
OGLE-2018-BLG-0254 18:07:29.75 -30:02:24.8 2458443.805 557.3 1.584 18.773 18.773
OGLE-2018-BLG-0255 18:15:53.63 -27:52:23.6 2458175.731 9.702 0.066 17.476 17.476
OGLE-2018-BLG-0256 18:16:04.43 -27:09:34.2 2458134.059 32.81 1.290 14.981 14.981
OGLE-2018-BLG-0257 17:53:06.65 -31:37:43.3 2458177.712 30.19 0.323 18.904 19.851
OGLE-2018-BLG-0258 17:50:37.74 -30:47:02.0 2458178.593 17.14 0.257 20.203 20.203
OGLE-2018-BLG-0259 17:53:11.39 -32:41:36.0 2458216.148 103.5 0.052 19.633 20.830
OGLE-2018-BLG-0260 17:52:25.90 -32:15:37.3 2458176.280 5.293 0.670 19.745 19.745
OGLE-2018-BLG-0261 17:32:50.14 -29:01:57.9 2458277.483 70.82 0.464 15.958 16.258
OGLE-2018-BLG-0262 17:44:54.64 -25:06:10.0 2458162.558 47.07 0.757 20.049 20.049
OGLE-2018-BLG-0263 17:37:28.76 -28:13:49.2 2458224.769 56.45 0.461 18.377 18.377
OGLE-2018-BLG-0264 17:33:51.01 -28:10:56.6 2458191.797 142.8 0.075 20.446 22.468
OGLE-2018-BLG-0265 17:33:14.11 -28:04:31.7 2458179.590 13.35 0.373 20.310 20.310
OGLE-2018-BLG-0266 17:30:27.43 -30:00:47.1 2458174.846 2.460 0.070 16.932 16.932
OGLE-2018-BLG-0267 17:43:12.24 -27:37:30.3 2458177.349 46.59 0.772 19.179 19.179
OGLE-2018-BLG-0268 17:53:50.99 -32:58:58.2 2458177.444 8.088 0.736 19.119 19.119
OGLE-2018-BLG-0269 17:51:28.08 -35:02:50.3 2458170.035 8.019 1.495 17.713 17.713
OGLE-2018-BLG-0270 17:56:56.33 -28:19:45.9 2458197.474 15.52 0.033 17.995 18.235
OGLE-2018-BLG-0271 17:56:42.25 -28:23:24.3 2458195.679 11.65 1.369 16.698 16.698
OGLE-2018-BLG-0272 17:57:06.39 -29:00:35.3 2458184.360 18.99 0.296 18.907 20.121
OGLE-2018-BLG-0273 17:56:16.58 -29:01:47.0 2458287.978 163.1 1.895 18.651 18.651
OGLE-2018-BLG-0274 17:59:06.27 -28:39:02.3 2458187.497 20.92 0.225 18.472 20.064
OGLE-2018-BLG-0275 17:58:19.96 -31:04:00.5 2458180.461 6.390 0.785 19.357 19.357
OGLE-2018-BLG-0276 17:59:50.33 -31:54:20.2 2458203.416 37.90 0.268 19.487 19.487
OGLE-2018-BLG-0277 18:03:52.32 -30:35:09.3 2458195.296 56.60 0.154 19.722 21.094
OGLE-2018-BLG-0278 18:08:13.51 -27:24:03.5 2458193.249 16.82 0.053 18.650 18.914
OGLE-2018-BLG-0279 17:53:43.13 -30:54:53.9 2458186.113 20.03 0.093 18.169 20.765
OGLE-2018-BLG-0280 17:52:35.29 -31:02:43.2 2458179.497 6.276 0.854 18.934 18.934
OGLE-2018-BLG-0281 17:50:57.72 -32:42:10.7 2458191.401 31.54 1.393 18.821 18.821
OGLE-2018-BLG-0282 17:51:41.98 -32:34:58.2 2458223.574 43.68 0.004 18.812 18.812
OGLE-2018-BLG-0283 17:43:58.86 -33:39:58.1 2458144.699 22.67 0.790 18.577 18.577
OGLE-2018-BLG-0284 17:45:35.13 -35:55:30.2 2458128.621 75.19 0.837 18.549 18.549
OGLE-2018-BLG-0285 17:46:39.69 -35:01:55.6 2458157.917 20.99 0.338 19.186 19.186
OGLE-2018-BLG-0286 17:24:13.08 -30:01:13.8 2458180.121 18.73 0.532 19.817 19.817
OGLE-2018-BLG-0287 17:26:56.37 -29:45:12.5 2458244.605 36.95 0.132 16.888 16.943
OGLE-2018-BLG-0288 17:23:54.20 -29:14:08.2 2458195.177 11.02 0.033 16.558 16.558
OGLE-2018-BLG-0289 17:39:38.55 -23:38:47.8 2458127.031 53.00 1.110 17.156 17.156
OGLE-2018-BLG-0290 17:47:33.31 -23:52:32.6 2458169.509 14.03 1.316 14.672 14.672
OGLE-2018-BLG-0291 17:46:19.60 -23:48:47.1 2458155.579 38.21 0.718 18.637 18.637
