Name RA Dec t0[HJD] tE[days] u0 Ibase Ibase_err
OGLE-2023-BLG-0690 17:20:54.73 -25:31:05.0 2460094.991 29.92 0.076 19.625 19.880
OGLE-2023-BLG-0691 17:52:54.40 -30:00:52.0 2460111.984 19.09 0.136 19.357 19.738
OGLE-2023-BLG-0692 17:54:20.27 -29:16:17.9 2460113.725 71.27 0.115 18.376 21.498
OGLE-2023-BLG-0693 17:55:15.15 -28:36:43.0 2460107.014 8.867 0.025 19.087 19.808
OGLE-2023-BLG-0694 18:10:50.96 -26:42:46.5 2460122.344 15.43 0.605 16.140 16.140
OGLE-2023-BLG-0695 17:32:04.07 -27:31:49.5 2460095.952 25.80 0.420 20.341 20.341
OGLE-2023-BLG-0696 17:28:00.87 -28:59:23.0 2460283.826 142.0 0.795 17.164 17.164
OGLE-2023-BLG-0697 17:22:06.46 -28:13:40.0 2460099.182 46.79 0.067 19.760 22.009
OGLE-2023-BLG-0698 17:14:23.87 -28:53:11.0 2460121.573 48.70 0.383 20.182 20.182
OGLE-2023-BLG-0699 17:52:18.14 -23:16:53.8 2460182.937 79.46 1.170 16.663 16.663
OGLE-2023-BLG-0700 17:37:45.95 -28:44:31.5 2460118.614 40.18 0.615 19.475 19.475
OGLE-2023-BLG-0701 17:36:20.12 -24:13:37.5 2460110.744 23.07 0.179 19.020 19.952
OGLE-2023-BLG-0702 17:08:06.23 -34:16:23.4 2460110.403 17.13 0.073 18.234 18.421
OGLE-2023-DG-0027 18:44:34.12 -4:49:33.3 2460108.985 59.37 0.953 18.226 18.226
OGLE-2023-DG-0028 18:43:17.05 -7:04:35.6 2460120.503 60.09 0.562 18.855 18.855
OGLE-2023-DG-0029 18:47:14.61 -7:10:43.8 2460108.641 23.04 0.214 19.226 19.226
OGLE-2023-BLG-0703 17:53:22.40 -28:10:35.4 2460133.714 34.94 0.866 18.764 18.764
OGLE-2023-BLG-0704 17:57:23.49 -30:28:13.6 2460107.709 21.34 0.365 19.696 19.696
OGLE-2023-BLG-0705 17:59:56.33 -31:51:41.0 2460132.774 42.49 0.008 18.631 19.083
OGLE-2023-BLG-0706 18:01:28.22 -27:19:13.7 2460117.256 22.67 0.223 18.927 20.037
OGLE-2023-BLG-0707 18:10:22.21 -27:13:53.0 2460102.795 23.81 0.139 20.250 20.250
OGLE-2023-BLG-0708 18:14:07.12 -25:27:10.8 2460102.376 10.49 0.395 18.334 18.334
OGLE-2023-BLG-0709 18:10:42.16 -25:54:34.3 2460102.659 12.07 0.254 18.352 18.563
OGLE-2023-BLG-0710 18:07:15.90 -25:36:17.9 2460109.316 20.77 0.963 18.269 18.269
OGLE-2023-BLG-0711 17:48:10.37 -34:12:15.4 2460111.794 38.62 0.150 19.917 19.982
OGLE-2023-BLG-0712 17:47:23.29 -34:13:48.6 2460131.568 30.23 1.606 15.645 15.645
OGLE-2023-BLG-0713 18:18:41.69 -18:10:04.8 2460108.865 47.60 0.318 19.859 19.859
OGLE-2023-BLG-0714 18:01:58.61 -29:08:05.3 2460108.374 3.832 0.500 19.163 19.163
OGLE-2023-BLG-0715 17:47:15.98 -21:06:42.6 2460118.819 52.98 0.173 20.380 20.523
OGLE-2023-BLG-0716 17:39:47.87 -33:11:29.3 2460115.750 28.77 0.121 19.733 19.733
OGLE-2023-BLG-0717 17:40:01.97 -33:04:12.1 2460120.799 38.96 0.518 19.396 19.396
OGLE-2023-BLG-0718 17:42:36.18 -27:00:23.8 2460110.810 30.02 0.189 19.944 19.984
OGLE-2023-BLG-0719 17:59:31.78 -29:01:02.3 2460124.866 25.41 0.531 18.566 19.158
OGLE-2023-BLG-0720 18:08:00.19 -28:17:48.6 2460107.095 30.85 0.762 18.492 18.492
OGLE-2023-BLG-0721 18:07:23.28 -30:53:06.0 2460083.321 24.23 0.772 18.936 18.936
OGLE-2023-BLG-0722 18:32:05.74 -23:30:01.8 2460108.290 1.499 0.000 17.327 17.327
OGLE-2023-BLG-0723 17:08:04.95 -28:35:02.3 2460251.481 424.1 0.374 20.136 20.136
OGLE-2023-BLG-0724 17:41:18.23 -22:02:04.7 2460111.473 36.68 0.051 18.640 20.200
OGLE-2023-DG-0030 18:43:17.01 -7:04:39.4 2460119.221 71.00 0.421 19.201 19.201
OGLE-2023-BLG-0725 18:13:28.39 -32:01:43.2 2460167.513 60.32 1.657 17.522 17.522
OGLE-2023-BLG-0726 17:35:48.13 -28:09:56.1 2460127.718 20.62 1.384 17.871 17.871
OGLE-2023-BLG-0727 17:34:00.97 -29:33:28.0 2460108.886 8.501 1.326 16.717 16.717
OGLE-2023-BLG-0728 16:58:15.39 -28:54:07.8 2460119.116 54.41 0.334 19.954 19.954
OGLE-2023-BLG-0729 17:52:01.14 -30:23:03.7 2460113.315 23.31 0.234 19.531 20.900
OGLE-2023-BLG-0730 17:57:53.64 -29:06:01.5 2460113.610 5.302 0.314 18.341 19.425
OGLE-2023-BLG-0731 17:56:16.60 -28:44:48.7 2460116.734 12.07 1.198 18.031 18.031
OGLE-2023-BLG-0732 17:58:30.00 -32:10:58.0 2460136.063 61.05 0.093 19.286 19.856
OGLE-2023-BLG-0733 18:04:44.10 -28:04:11.0 2460109.985 1.619 0.320 20.141 20.141
OGLE-2023-BLG-0734 18:22:14.42 -18:55:45.9 2460120.822 22.96 1.701 15.634 15.634
OGLE-2023-BLG-0735 17:42:35.39 -24:14:25.0 2460109.474 3.387 0.120 18.595 18.595
OGLE-2023-BLG-0736 17:30:23.80 -38:52:26.2 2460109.467 35.92 0.090 20.173 20.445
OGLE-2023-BLG-0737 18:20:43.17 -32:45:56.5 2460139.852 112.6 0.444 19.491 19.491
OGLE-2023-BLG-0738 17:12:57.61 -30:24:35.5 2460109.996 14.17 0.038 17.841 18.130
OGLE-2023-BLG-0739 17:53:00.48 -28:57:32.8 2460109.966 7.359 0.808 19.605 19.605
OGLE-2023-BLG-0740 17:53:00.15 -29:36:28.9 2460116.392 29.20 0.954 18.751 18.751
OGLE-2023-BLG-0741 17:50:26.67 -29:43:48.2 2460125.714 48.32 0.555 20.030 20.030
OGLE-2023-BLG-0742 17:50:16.43 -33:23:49.9 2460261.830 174.0 1.584 17.333 17.333
OGLE-2023-BLG-0743 17:59:06.91 -28:29:23.7 2460133.670 39.24 0.288 17.447 19.449
OGLE-2023-BLG-0744 17:58:43.56 -28:32:46.2 2460111.648 7.620 0.619 19.297 19.297
OGLE-2023-BLG-0745 17:59:08.20 -27:50:49.8 2460118.138 31.71 0.220 19.223 21.228
OGLE-2023-BLG-0746 17:55:22.55 -29:10:53.6 2460124.900 39.73 1.369 18.094 18.094
OGLE-2023-BLG-0747 17:59:23.84 -28:50:15.2 2460159.877 55.26 1.557 16.829 16.829
OGLE-2023-BLG-0748 17:57:37.00 -28:47:23.0 2460118.531 17.84 1.213 18.133 18.133
OGLE-2023-BLG-0749 18:03:48.95 -28:54:04.0 2460113.108 8.655 0.653 19.641 19.641
OGLE-2023-BLG-0750 18:02:27.64 -28:09:55.6 2460108.480 16.49 0.845 19.426 19.426
OGLE-2023-BLG-0751 18:06:06.76 -26:35:51.8 2460124.815 20.92 0.003 17.777 18.268
OGLE-2023-BLG-0752 18:10:27.44 -26:16:21.7 2460106.186 19.77 0.077 19.022 20.012
OGLE-2023-BLG-0753 18:07:20.68 -30:12:58.1 2460115.596 15.81 0.117 18.168 18.944
OGLE-2023-BLG-0754 18:13:51.15 -26:55:57.7 2460112.978 21.13 1.043 18.607 18.607
OGLE-2023-BLG-0755 18:15:02.53 -24:01:40.6 2460179.526 53.88 1.072 17.978 17.978
OGLE-2023-BLG-0756 18:15:11.78 -25:04:31.4 2460188.862 11.40 0.000 17.135 17.135
OGLE-2023-BLG-0757 18:22:09.36 -27:17:03.1 2460111.590 132.8 0.011 18.475 21.450
OGLE-2023-BLG-0758 18:29:37.91 -14:39:23.9 2460211.146 69.63 0.830 16.164 16.164
OGLE-2023-BLG-0759 18:09:41.18 -26:05:29.6 2460111.518 11.41 1.097 16.846 16.846
OGLE-2023-BLG-0760 17:37:12.04 -27:16:12.5 2460109.600 3.398 1.071 15.941 15.941
OGLE-2023-BLG-0761 17:48:34.01 -19:26:27.7 2460127.274 30.25 0.289 18.240 18.624
OGLE-2023-BLG-0762 17:42:07.49 -27:36:37.4 2460104.845 8.305 0.172 18.319 18.743
OGLE-2023-BLG-0763 17:42:05.18 -28:56:49.3 2460126.281 122.4 0.232 20.398 20.398
OGLE-2023-BLG-0764 17:48:43.91 -25:04:25.3 2460116.035 14.26 0.491 18.608 18.608
OGLE-2023-BLG-0765 17:53:59.91 -29:22:46.0 2460119.031 33.89 0.117 18.917 20.840
OGLE-2023-BLG-0766 17:59:19.11 -28:19:28.9 2460115.388 6.430 1.274 17.741 17.741
OGLE-2023-BLG-0767 17:59:12.94 -29:36:31.7 2460110.983 11.65 0.770 19.572 19.572
OGLE-2023-BLG-0768 18:01:47.28 -27:53:04.6 2460153.997 50.21 0.723 15.825 17.412
OGLE-2023-BLG-0769 18:17:34.48 -24:54:56.1 2460107.023 32.06 0.668 19.704 19.704
OGLE-2023-BLG-0770 18:16:23.66 -25:17:37.9 2460143.709 46.19 0.930 17.348 17.348
OGLE-2023-BLG-0771 17:54:01.15 -32:32:47.4 2460110.755 9.660 1.629 17.818 17.818
OGLE-2023-BLG-0772 17:51:09.82 -32:14:35.8 2460152.432 42.22 0.261 18.056 18.230
OGLE-2023-BLG-0773 17:39:10.91 -22:02:59.2 2460165.354 45.65 0.121 18.516 18.613
OGLE-2023-BLG-0774 17:45:54.03 -23:30:09.6 2460099.192 12.64 0.905 18.068 18.068
OGLE-2023-BLG-0775 17:47:51.39 -23:17:41.4 2460123.804 34.18 0.297 18.846 19.147
OGLE-2023-BLG-0776 17:49:24.37 -23:24:38.8 2460119.965 104.7 0.055 19.689 21.847
OGLE-2023-BLG-0777 17:40:45.30 -33:46:42.0 2460137.609 93.05 0.423 20.037 20.037
OGLE-2023-BLG-0778 17:24:23.68 -39:50:01.3 2460113.131 31.62 0.072 20.439 20.608
OGLE-2023-BLG-0779 17:58:37.17 -29:34:28.6 2460115.448 15.22 0.649 19.578 19.578
OGLE-2023-BLG-0780 18:00:44.47 -29:15:55.0 2460155.382 69.63 0.007 18.120 19.628
OGLE-2023-BLG-0781 18:04:20.45 -31:17:55.1 2460137.295 27.65 0.274 17.963 17.963
OGLE-2023-BLG-0782 18:07:51.78 -29:57:51.0 2460251.465 162.8 0.281 17.691 19.119
OGLE-2023-BLG-0783 18:17:56.70 -26:19:10.6 2460133.014 27.26 0.163 17.202 17.447
OGLE-2023-BLG-0784 18:15:59.14 -22:44:09.7 2460105.947 15.08 1.634 17.677 17.677
OGLE-2023-BLG-0785 18:32:01.15 -14:40:45.9 2460134.491 57.60 2.020 16.370 16.370
OGLE-2023-BLG-0786 18:29:16.36 -16:36:10.0 2460131.128 33.28 1.890 16.618 16.618
OGLE-2023-BLG-0787 18:06:45.88 -25:59:04.7 2460275.539 456.0 1.126 18.611 18.611
OGLE-2023-BLG-0788 17:51:53.07 -21:44:14.9 2460139.900 28.49 0.664 18.659 18.659
OGLE-2023-BLG-0789 17:31:03.48 -30:10:42.8 2460142.710 56.45 0.762 18.660 18.660
OGLE-2023-BLG-0790 18:02:21.60 -34:18:07.9 2460115.796 86.11 0.380 20.336 20.336
OGLE-2023-BLG-0791 17:55:21.42 -30:19:49.5 2460103.659 13.91 1.082 18.111 18.111
OGLE-2023-BLG-0792 17:59:22.06 -29:58:31.0 2460111.843 13.36 0.438 18.969 18.969
OGLE-2023-BLG-0793 17:55:21.80 -30:03:49.7 2460121.690 6.518 0.709 15.985 15.985
OGLE-2023-BLG-0794 17:53:58.41 -30:24:30.1 2460119.100 5.001 0.146 19.186 19.654
OGLE-2023-BLG-0795 17:51:59.94 -35:03:11.7 2460113.618 37.59 0.960 18.733 18.733
OGLE-2023-BLG-0796 17:55:25.99 -29:17:32.0 2460122.776 5.633 1.425 16.718 16.718
OGLE-2023-BLG-0797 17:57:30.92 -28:56:26.1 2460158.399 37.25 0.731 15.846 16.874
OGLE-2023-BLG-0798 17:44:31.86 -33:32:25.1 2460123.455 21.30 1.970 15.711 15.711
OGLE-2023-BLG-0799 17:44:14.23 -35:21:05.4 2460118.204 32.12 0.968 18.736 18.736
OGLE-2023-BLG-0800 17:32:37.37 -29:27:35.3 2460117.529 25.06 0.233 20.046 20.046
OGLE-2023-BLG-0801 17:35:12.05 -30:02:10.0 2460119.033 30.28 0.123 19.651 19.651
OGLE-2023-BLG-0802 17:56:45.36 -28:38:08.9 2460136.592 15.20 0.752 16.476 17.435
OGLE-2023-BLG-0803 18:05:28.47 -27:52:11.3 2460118.940 5.452 0.400 19.008 19.008
OGLE-2023-BLG-0804 18:13:37.45 -27:34:41.3 2460117.585 18.24 0.123 15.399 18.281
OGLE-2023-BLG-0805 18:16:11.27 -23:21:33.0 2460223.774 58.48 0.511 15.786 15.786
OGLE-2023-BLG-0806 18:25:04.73 -22:27:24.0 2460127.570 26.79 0.133 18.890 19.020
OGLE-2023-BLG-0807 18:25:29.75 -25:30:03.1 2460135.370 28.57 0.062 17.607 17.858
OGLE-2023-BLG-0808 18:28:22.86 -26:34:06.8 2460118.022 53.88 0.416 19.350 19.350
OGLE-2023-BLG-0809 18:35:44.21 -17:23:17.1 2460120.809 20.09 0.573 18.796 18.796
OGLE-2023-BLG-0810 17:39:55.09 -34:52:03.0 2460122.103 42.95 0.072 20.456 21.092
OGLE-2023-BLG-0811 17:31:57.05 -40:39:23.8 2460134.986 120.3 0.032 18.501 20.781
OGLE-2023-BLG-0812 17:54:23.78 -28:32:15.0 2460128.060 6.591 0.350 18.517 18.517
OGLE-2023-BLG-0813 17:53:35.01 -29:21:22.5 2460130.477 15.99 0.458 19.090 19.090
OGLE-2023-BLG-0814 17:50:35.33 -33:18:43.3 2460115.581 5.760 0.148 18.899 18.899
OGLE-2023-BLG-0815 17:58:41.08 -31:47:22.6 2460116.637 12.13 0.279 19.846 19.846
OGLE-2023-BLG-0816 18:03:46.72 -27:11:36.5 2460123.336 7.154 0.260 19.762 19.763
OGLE-2023-BLG-0817 18:06:33.59 -27:54:26.4 2460124.411 21.79 0.006 18.620 19.018
OGLE-2023-BLG-0818 17:53:57.09 -31:31:29.0 2460126.685 16.95 0.859 18.633 18.633
OGLE-2023-BLG-0819 17:50:55.17 -30:28:34.8 2460141.701 20.83 0.283 17.478 17.665
OGLE-2023-BLG-0820 18:23:00.14 -21:43:16.1 2460121.688 23.14 0.139 18.987 19.569
OGLE-2023-BLG-0821 18:34:04.53 -19:55:10.7 2460160.631 35.56 1.385 15.205 15.205
OGLE-2023-BLG-0822 17:49:48.38 -35:57:55.0 2460123.449 11.10 0.805 17.919 17.919
OGLE-2023-BLG-0823 17:48:39.94 -34:10:02.7 2460121.696 32.50 0.083 20.109 20.950
OGLE-2023-BLG-0824 17:45:24.55 -35:01:13.0 2460125.024 45.59 1.525 17.742 17.742
OGLE-2023-BLG-0825 17:46:17.04 -25:16:36.1 2460151.932 86.01 1.910 15.275 15.275
OGLE-2023-BLG-0826 17:51:33.15 -23:25:15.7 2460160.031 40.60 0.261 17.750 18.066
OGLE-2023-BLG-0827 17:40:36.50 -26:21:16.4 2460123.261 20.57 0.832 18.542 18.542
OGLE-2023-BLG-0828 17:39:15.94 -18:46:16.0 2460111.312 41.72 0.197 18.970 19.950
OGLE-2023-DG-0031 18:46:45.54 -6:04:38.9 2460120.307 26.37 0.803 17.858 17.858
OGLE-2023-DG-0032 18:49:15.09 -10:38:08.2 2460138.072 164.0 0.028 18.002 20.894
OGLE-2023-BLG-0829 17:59:54.04 -29:14:41.6 2460124.107 4.477 0.280 18.064 18.876
OGLE-2023-BLG-0830 17:54:07.15 -28:26:08.2 2460123.714 3.462 0.864 18.304 18.304
OGLE-2023-BLG-0831 18:07:34.66 -27:18:00.2 2460117.895 8.009 0.528 19.107 19.107
OGLE-2023-BLG-0832 18:07:31.29 -28:17:41.8 2460105.975 13.45 0.105 19.006 19.006
OGLE-2023-BLG-0833 18:06:13.54 -28:00:30.3 2460129.979 11.58 0.202 17.534 17.534
OGLE-2023-BLG-0834 17:48:13.84 -36:04:53.2 2460126.130 77.60 0.113 18.837 20.851
OGLE-2023-BLG-0835 17:47:52.36 -23:29:04.1 2460225.188 60.96 0.504 15.908 15.908
OGLE-2023-BLG-0836 17:48:44.86 -23:44:30.3 2460119.558 34.15 0.292 20.696 20.696
OGLE-2023-BLG-0837 17:43:01.01 -26:17:00.0 2460136.300 36.03 0.639 19.018 19.018
OGLE-2023-BLG-0838 17:42:38.67 -27:17:20.5 2460121.442 7.790 0.562 18.300 18.300
OGLE-2023-BLG-0839 17:59:31.09 -27:53:58.1 2460189.784 49.68 1.309 17.337 17.337
OGLE-2023-BLG-0840 18:04:23.90 -28:47:23.8 2460134.619 15.54 0.664 18.142 18.142
OGLE-2023-BLG-0841 18:00:43.68 -32:42:22.3 2460128.216 15.36 0.090 19.844 19.949
OGLE-2023-BLG-0842 17:29:24.93 -29:24:56.6 2460123.882 20.46 0.478 19.780 19.780
OGLE-2023-BLG-0843 17:38:26.80 -24:09:49.4 2460124.574 38.61 0.452 19.985 19.985
OGLE-2023-BLG-0844 17:38:13.38 -24:13:56.6 2460131.511 15.34 0.460 19.012 19.012
OGLE-2023-BLG-0845 17:36:02.01 -28:52:07.9 2460120.420 12.39 0.558 19.730 19.730
OGLE-2023-BLG-0846 17:11:43.24 -32:57:35.3 2460171.947 44.75 1.359 15.732 15.732
OGLE-2023-DG-0033 18:41:22.14 -7:49:09.5 2460122.643 56.61 1.099 17.747 17.747
OGLE-2023-BLG-0847 17:58:50.23 -30:44:24.2 2460178.052 63.66 0.332 18.651 18.733
OGLE-2023-BLG-0848 18:01:48.83 -30:23:17.9 2460126.533 6.846 0.764 17.777 17.777
OGLE-2023-BLG-0849 18:10:23.72 -30:50:49.6 2460223.391 205.5 1.495 17.603 17.603
OGLE-2023-BLG-0850 18:10:21.10 -29:50:54.0 2460130.848 20.29 0.093 19.470 20.326
OGLE-2023-BLG-0851 18:06:08.14 -31:27:09.6 2460127.758 33.61 0.022 20.605 20.605
OGLE-2023-BLG-0852 17:39:52.69 -35:10:35.9 2460149.596 40.48 0.014 18.882 19.267
OGLE-2023-BLG-0853 17:23:59.52 -29:20:40.9 2460124.815 29.67 1.151 18.265 18.265
OGLE-2023-BLG-0854 18:05:36.96 -26:24:39.6 2460120.385 7.340 0.328 19.066 19.066
OGLE-2023-BLG-0855 17:48:24.49 -33:41:06.8 2460135.325 23.90 0.196 18.986 19.384
OGLE-2023-BLG-0856 18:11:23.30 -25:02:14.5 2460129.167 83.88 0.069 19.062 19.062
OGLE-2023-BLG-0857 18:33:17.95 -26:08:03.6 2460126.780 23.70 0.064 19.819 19.819
OGLE-2023-BLG-0858 17:32:55.30 -23:59:12.9 2460127.147 24.85 0.050 19.476 20.206
OGLE-2023-BLG-0859 17:41:06.14 -24:36:05.7 2460124.277 10.95 0.180 20.234 20.234
OGLE-2023-DG-0034 18:49:54.51 -8:56:55.0 2460163.306 168.3 0.256 19.890 19.890
OGLE-2023-GD-0006 16:01:04.63 -57:06:49.5 2460148.631 115.1 0.198 20.056 20.056
OGLE-2023-BLG-0860 17:53:36.69 -28:28:51.7 2460136.430 5.196 0.707 17.491 17.491
OGLE-2023-BLG-0861 17:54:50.49 -29:54:04.5 2460132.808 9.256 0.453 18.956 18.956
OGLE-2023-BLG-0862 17:58:38.09 -29:16:38.0 2460142.479 35.18 0.240 18.806 19.423
OGLE-2023-BLG-0863 17:57:35.79 -29:12:25.3 2460129.869 4.477 0.312 19.693 19.693
OGLE-2023-BLG-0864 17:59:27.21 -32:32:24.9 2460134.556 22.53 0.278 18.249 19.171
OGLE-2023-BLG-0865 18:02:02.61 -33:32:52.2 2460127.603 9.175 0.537 18.717 18.717
OGLE-2023-BLG-0866 18:10:53.78 -28:03:20.7 2460126.622 4.557 0.490 18.486 18.486
OGLE-2023-BLG-0867 18:06:26.23 -27:24:38.7 2460130.578 22.32 0.087 19.777 20.600
OGLE-2023-BLG-0868 17:54:17.15 -31:12:35.6 2460125.537 12.69 0.831 19.128 19.128
OGLE-2023-BLG-0869 17:53:01.10 -31:02:14.6 2460134.145 34.24 1.047 18.674 18.674
OGLE-2023-BLG-0870 17:51:38.58 -30:57:01.0 2460128.318 9.036 0.206 19.547 19.547
OGLE-2023-BLG-0871 18:25:18.68 -26:04:06.9 2460137.352 35.61 1.770 15.938 15.938
OGLE-2023-BLG-0872 17:33:04.54 -26:58:53.5 2460135.003 16.61 0.410 18.050 18.304
OGLE-2023-BLG-0873 17:47:49.31 -23:42:15.1 2460135.949 27.72 1.068 17.876 17.876
OGLE-2023-BLG-0874 17:35:48.44 -28:21:07.9 2460135.996 40.44 0.050 20.326 20.834
OGLE-2023-BLG-0875 17:48:59.80 -28:51:01.6 2460131.692 0.165 0.503 18.813 18.813
OGLE-2023-BLG-0876 17:37:59.75 -35:38:29.4 2460146.382 115.6 0.026 19.549 21.299
OGLE-2023-BLG-0877 17:46:46.02 -23:56:12.8 2460133.638 8.949 0.177 17.667 17.667
OGLE-2023-BLG-0878 17:50:38.16 -34:24:43.4 2460138.860 18.25 0.307 18.993 18.993
OGLE-2023-BLG-0879 18:04:44.10 -29:44:39.3 2460138.749 16.86 0.051 17.982 18.057
OGLE-2023-BLG-0880 17:51:02.31 -30:43:21.8 2460126.124 16.64 0.437 19.799 19.799
OGLE-2023-BLG-0881 18:13:33.51 -24:28:57.4 2460143.453 19.37 1.021 17.161 17.161
OGLE-2023-BLG-0882 17:51:08.91 -30:15:46.7 2460150.824 34.76 0.171 19.268 19.646
OGLE-2023-BLG-0883 17:54:16.51 -29:56:33.8 2460142.711 18.76 0.169 18.307 19.648
OGLE-2023-BLG-0884 17:57:53.06 -29:22:34.7 2460135.752 5.439 0.148 19.761 19.761
OGLE-2023-BLG-0885 17:59:09.81 -29:06:53.2 2460139.589 7.784 0.387 17.482 18.277
OGLE-2023-BLG-0886 18:03:08.49 -28:08:00.9 2460134.003 3.901 0.929 18.187 18.187
OGLE-2023-BLG-0887 18:29:24.31 -17:32:17.2 2460142.769 52.00 0.161 19.672 19.821
OGLE-2023-BLG-0888 18:29:29.23 -30:43:52.5 2460147.820 13.28 0.976 15.743 15.743
OGLE-2023-BLG-0889 16:57:37.15 -32:03:01.8 2460140.456 56.00 0.038 17.991 19.323
OGLE-2023-DG-0035 18:44:31.92 -10:11:05.2 2460130.902 33.79 0.489 18.928 18.928
OGLE-2023-BLG-0890 17:50:18.45 -30:00:59.1 2460136.773 38.35 0.012 19.919 22.526
OGLE-2023-BLG-0891 18:02:21.58 -27:59:12.3 2460149.801 33.85 1.024 18.118 18.118
OGLE-2023-BLG-0892 18:13:50.91 -28:58:22.0 2460128.947 26.12 1.367 17.719 17.719
OGLE-2023-BLG-0893 18:06:58.90 -31:26:17.9 2460169.138 27.23 1.237 15.768 15.768
OGLE-2023-BLG-0894 18:11:08.36 -35:01:41.1 2460160.685 69.91 1.059 17.722 17.722
OGLE-2023-BLG-0895 17:35:29.76 -26:45:50.3 2460129.102 12.31 0.142 18.824 19.314
OGLE-2023-BLG-0896 17:47:12.31 -23:53:40.6 2460146.338 29.79 0.082 19.342 19.441
OGLE-2023-BLG-0897 17:37:50.18 -28:46:17.6 2460131.058 17.81 1.212 18.050 18.050
OGLE-2023-BLG-0898 17:36:14.20 -28:45:10.4 2460158.904 31.99 0.415 17.391 18.296
OGLE-2023-BLG-0899 17:53:36.98 -18:33:50.6 2460184.003 49.03 0.155 17.444 17.444
OGLE-2023-BLG-0900 17:54:04.09 -29:51:15.6 2460140.367 12.75 0.215 19.741 20.205
OGLE-2023-BLG-0901 17:58:19.63 -28:11:52.3 2460153.905 42.70 0.057 20.436 20.436
OGLE-2023-BLG-0902 18:00:03.34 -29:30:48.8 2460142.086 5.722 1.156 14.710 14.710
OGLE-2023-BLG-0903 18:05:10.43 -28:24:02.7 2460140.362 138.8 0.101 20.307 22.234
OGLE-2023-BLG-0904 17:52:34.49 -28:23:05.0 2460153.593 118.5 0.087 20.301 21.885
OGLE-2023-BLG-0905 17:52:25.93 -28:35:30.4 2460140.361 0.624 0.281 20.526 20.526
OGLE-2023-BLG-0906 17:54:50.81 -29:52:30.3 2460142.800 18.36 0.530 19.354 19.354
OGLE-2023-BLG-0907 17:53:24.19 -30:01:40.6 2460138.266 2.806 0.827 18.517 18.517
OGLE-2023-BLG-0908 17:53:12.74 -30:06:31.6 2460145.407 52.73 0.052 19.469 21.767
OGLE-2023-BLG-0909 17:53:24.23 -30:01:40.8 2460138.315 2.386 0.898 18.491 18.491
OGLE-2023-BLG-0910 17:52:04.07 -30:05:53.6 2460152.543 111.4 0.051 19.254 22.097
OGLE-2023-BLG-0911 17:51:05.08 -29:36:38.4 2460143.487 25.96 0.652 19.970 19.970
OGLE-2023-BLG-0912 17:53:52.37 -29:23:30.1 2460140.696 5.683 0.019 19.226 20.424
OGLE-2023-BLG-0913 17:57:31.65 -28:12:44.3 2460155.119 13.25 0.131 19.016 19.016
OGLE-2023-BLG-0914 17:59:42.90 -27:23:48.8 2460152.957 18.65 0.382 19.343 19.343
OGLE-2023-BLG-0915 17:58:15.77 -27:36:55.4 2460149.088 16.28 0.813 18.573 18.573
OGLE-2023-BLG-0916 17:57:37.63 -27:39:56.6 2460260.744 102.7 1.356 17.595 17.595
OGLE-2023-BLG-0917 17:56:25.03 -27:39:20.8 2460144.119 18.95 0.265 20.689 20.994
OGLE-2023-BLG-0918 17:58:04.85 -29:37:10.1 2460139.898 3.346 0.099 18.249 18.768
OGLE-2023-BLG-0919 17:58:29.98 -29:26:08.8 2460151.662 38.58 0.070 18.253 21.122
OGLE-2023-BLG-0920 17:55:04.90 -29:15:41.1 2460198.892 32.22 0.308 15.813 15.813
OGLE-2023-BLG-0921 17:57:47.78 -29:00:58.7 2460143.359 12.44 0.121 20.717 20.717
OGLE-2023-BLG-0922 18:00:41.46 -30:43:56.5 2460157.045 19.67 0.763 17.544 17.544
OGLE-2023-BLG-0923 17:55:54.44 -30:41:27.3 2460140.258 27.57 0.444 19.403 19.403
OGLE-2023-BLG-0924 18:04:34.49 -27:19:13.2 2460134.096 15.31 0.669 19.675 19.675
OGLE-2023-BLG-0925 18:04:13.32 -26:49:26.2 2460150.690 53.22 0.204 20.153 21.331
OGLE-2023-BLG-0926 18:02:57.95 -26:58:40.5 2460198.003 78.11 0.482 18.262 19.259
OGLE-2023-BLG-0927 18:04:47.53 -28:59:56.0 2460139.646 11.10 1.067 18.551 18.551
OGLE-2023-BLG-0928 18:00:04.56 -28:53:03.5 2460145.306 30.65 0.120 18.994 20.618
OGLE-2023-BLG-0929 18:01:01.34 -28:00:49.3 2460142.985 6.850 0.938 19.378 19.378
OGLE-2023-BLG-0930 18:01:30.73 -29:37:17.0 2460234.880 89.40 1.190 17.147 17.147
OGLE-2023-BLG-0931 18:12:37.84 -24:09:24.1 2460136.864 19.25 0.683 18.989 18.989
OGLE-2023-BLG-0932 18:27:41.48 -26:06:10.9 2460132.733 48.09 0.738 18.354 18.354
OGLE-2023-BLG-0933 18:33:28.74 -22:50:47.2 2460143.931 65.80 0.346 19.898 19.898
OGLE-2023-BLG-0934 17:27:09.24 -29:56:53.0 2460148.075 12.50 0.715 16.616 16.616
OGLE-2023-BLG-0935 17:42:58.23 -18:25:16.6 2460142.380 65.12 0.099 17.290 20.394
OGLE-2023-BLG-0936 17:43:17.95 -26:03:59.0 2460125.818 21.96 0.322 20.224 20.224
OGLE-2023-BLG-0937 17:07:12.21 -30:31:30.5 2460132.828 10.58 0.749 17.938 17.938
