18:05:37.5,-25:16:57.37095592
18:11:15,-25:16:57.37095592
18:16:52.5,-05:22:45.764368
18:22:30,-05:22:45.764368
18:16:52.5,-25:16:57.37095592
18:22:30,-25:16:57.37095592
18:39:22.5,-05:22:45.764368
18:45:00,-05:22:45.764368
18:45:00,-25:16:57.37095592
18:56:15,-05:22:45.764368
19:01:52.5,+13:51:43.01881938
18:50:37.5,-05:22:45.764368
00:15:25.71428571,+64:11:55.48524912
00:25:42.85714286,+64:11:55.48524912
00:36:00,+64:11:55.48524912
00:46:17.14285714,+64:11:55.48524912
23:44:07.05882353,+64:56:53.10274382
19:41:15,+34:57:13.91492588
19:46:52.5,+34:57:13.91492588
19:52:30,+34:57:13.91492588
19:46:52.5,+13:51:43.01881938
19:24:22.5,+13:51:43.01881938
20:09:22.5,+34:57:13.91492588
20:15:00,+34:57:13.91492588
20:20:37.5,+34:57:13.91492588
15:50:00,-49:42:08.60517587
15:56:40,-49:42:08.60517587
16:16:40,-49:42:08.60517587
16:23:20,-49:42:08.60517587
16:36:40,-49:42:08.60517587
16:43:20,-49:42:08.60517587
17:36:40,-49:42:08.60517587
17:43:20,-49:42:08.60517587
17:50:00,-49:42:08.60517587
23:43:07.5,+66:26:36.72848724
00:27:16.36363636,+65:41:46.80670768
00:38:10.90909091,+65:41:46.80670768
17:06:33.75,-32:47:49.80586497
17:17:48.75,-32:47:49.80586497
06:08:26.25,+34:13:43.91878013
06:14:03.75,+34:13:43.91878013
07:04:41.25,+13:14:52.85366044
07:10:18.75,-25:56:40.12718053
07:15:56.25,-25:56:40.12718053
07:49:41.25,-25:56:40.12718053
08:06:33.75,-25:56:40.12718053
08:12:11.25,-25:56:40.12718053
00:45:00,+63:26:53.82124908
01:55:00,+63:26:53.82124908
09:20:22.64150943,-50:28:48.15934479
10:07:55.47169811,-50:28:48.15934479
10:14:43.01886792,-50:28:48.15934479
15:54:20.37735849,-50:28:48.15934479
16:01:07.9245283,-50:28:48.15934479
16:14:43.01886792,-50:28:48.15934479
16:21:30.56603774,-50:28:48.15934479
16:28:18.11320755,-50:28:48.15934479
16:35:05.66037736,-50:28:48.15934479
17:12:11.25,-25:56:40.12718053
16:48:40.75471698,-50:28:48.15934479
17:17:48.75,-25:56:40.12718053
16:41:53.20754717,-50:28:48.15934479
17:23:26.25,-25:56:40.12718053
17:40:18.75,-25:56:40.12718053
17:29:03.75,-25:56:40.12718053
17:34:41.25,-25:56:40.12718053
17:45:56.25,-25:56:40.12718053
17:43:01.13207547,-50:28:48.15934479
18:02:48.75,-25:56:40.12718053
18:08:26.25,-25:56:40.12718053
18:19:41.25,-05:58:44.96446668
18:14:03.75,-25:56:40.12718053
18:19:41.25,-25:56:40.12718053
18:36:33.75,-05:58:44.96446668
18:42:11.25,-05:58:44.96446668
18:42:11.25,-25:56:40.12718053
18:53:26.25,-05:58:44.96446668
18:59:03.75,+13:14:52.85366044
19:04:41.25,+13:14:52.85366044
18:59:03.75,-05:58:44.96446668
19:15:56.25,+13:14:52.85366044
18:47:48.75,-25:56:40.12718053
18:47:48.75,-05:58:44.96446668
19:10:18.75,+13:14:52.85366044
19:04:41.25,-05:58:44.96446668
19:38:26.25,+34:13:43.91878013
19:49:41.25,+34:13:43.91878013
19:55:18.75,+34:13:43.91878013
19:44:03.75,+34:13:43.91878013
19:38:26.25,+13:14:52.85366044
20:12:11.25,+34:13:43.91878013
19:44:03.75,+13:14:52.85366044
21:02:48.75,+34:13:43.91878013
23:15:00,+63:26:53.82124908
23:25:00,+63:26:53.82124908
01:03:14.59459459,+62:41:47.97607299
01:51:53.51351351,+62:41:47.97607299
02:01:37.2972973,+62:41:47.97607299
16:04:36.92307692,-61:11:23.19460338
08:15:00,-51:15:20.9050157
